Th2_init,6e-05,7.5e-05,0.0001,0.00015,0.0003
0.1,1.0679166891384078,1.058052719920764,1.0376555861572592,0.9883663604639643,0.8373975054926267
0.2,1.1796032014340236,1.1746083210122926,1.1618257443258568,1.1259264528212714,0.9985552338064605
0.4,1.4037946476396514,1.4105771613339377,1.4170719989956795,1.417012570044732,1.3599341179994782
0.8,1.8623975618632331,1.9023743526973116,1.9670115287913066,2.0897065319638926,2.120769123428987
1.6,2.854204309587662,3.0150567041394596,3.321242676284116,4.00313987292782,2.2322750294629943
