Th2_init,6e-05,7.5e-05,0.0001,0.00015,0.0003
0.1,12.701361981216971,16.268680534925867,22.21502502803051,33.47449041859607,58.75576080362588
0.2,12.900965530514505,16.584135664586814,22.777845132420904,34.68063144800521,62.01126786273516
0.4,13.32033534131688,17.254365253319676,23.996168423041706,37.36974301997693,69.36913120075354
0.8,14.253515350694268,18.78229878814768,26.881512558021505,44.14338539693069,85.95087594334595
1.6,16.638557213072925,22.933145308976474,35.557243431767965,67.19638865426337,98.70442453026978
