time_s,I2_M,Th2_M,S2_M,S2_I2_M,S2_Th2_M
0.0,1.0000000000000001e-07,5e-06,0.0,0.0,0.0
600.0,9.999919670073222e-08,4.9990755125468345e-06,1.3712281465615523e-12,1.8682995022904346e-12,9.339539080557977e-10
1200.0,9.994445933444696e-08,4.972206747795167e-06,2.0915788178904987e-11,5.566051459213643e-11,2.7688821344317017e-08
1800.0,9.969262683476068e-08,4.851687644883965e-06,7.247359249281079e-11,3.04206767734801e-10,1.4819766531603587e-07
2400.0,9.911238209360393e-08,4.590875133304792e-06,1.54120727900076e-10,8.802128916231061e-10,4.089611518364378e-07
3000.0,9.810532228459551e-08,4.191509180274142e-06,2.707693911555817e-10,1.886722014369253e-09,8.081977562670765e-07
3600.0,9.653185847852136e-08,3.6866628235799204e-06,4.443766919135978e-10,3.4599661253141264e-09,1.3129616571477853e-06
4200.0,9.416041231421811e-08,3.121576064119291e-06,7.171806550703023e-10,5.832057137639157e-09,1.8781168906476034e-06
4800.0,9.065627813962167e-08,2.5411892351041117e-06,1.1464071593514043e-09,9.338968437121217e-09,2.45848542522506e-06
5400.0,8.56778898071293e-08,1.98375847142416e-06,1.7825309002725268e-09,1.4321320196595302e-08,3.015889046295832e-06
6000.0,7.91328709792122e-08,1.4748669159140523e-06,2.618253453148762e-09,2.0866084242455813e-08,3.5247482333714907e-06
6600.0,7.130424451600265e-08,1.0257627824188255e-06,3.635392859041489e-09,2.869438055886744e-08,3.973816240101997e-06
7200.0,6.248788795816574e-08,6.428683780592695e-07,4.922994502497587e-09,3.7510264016156447e-08,4.356610196983207e-06
7800.0,5.2508482024842183e-08,3.429644795555125e-07,6.835685230299114e-09,4.749121425891547e-08,4.656392297951241e-06
8400.0,4.0675858869942006e-08,1.6999436484386407e-07,1.0036205167887946e-08,5.93236190341904e-08,4.8292782673606375e-06
9000.0,2.9416280858434954e-08,1.1757976217715019e-07,1.3040068285819385e-08,7.058070006942822e-08,4.881510119763129e-06
9600.0,2.2092423927680598e-08,9.975354319562605e-08,1.510683351691384e-08,7.790398897348027e-08,4.8990342939356874e-06
10200.0,1.7991240421169024e-08,8.959329994058226e-08,1.6727438386151232e-08,8.200167322706204e-08,4.9089732176858075e-06
10800.0,1.5734946966479592e-08,8.284889326384098e-08,1.8038542348328102e-08,8.425311410898957e-08,4.915575271235025e-06
11400.0,1.4428877286713483e-08,7.808091875601872e-08,1.9108889415660233e-08,8.555590710260765e-08,4.9202454646751705e-06
12000.0,1.3606424304164149e-08,7.457133437229391e-08,1.998764782598706e-08,8.63760063900135e-08,4.92366531558156e-06
12600.0,1.3044035562922594e-08,7.191720128661351e-08,2.070946423439981e-08,8.693704666442494e-08,4.925916635838701e-06
13200.0,1.2635083141608242e-08,6.986168902647682e-08,2.130812718267051e-08,8.734581397485561e-08,4.927686125815713e-06
13800.0,1.2323820496475348e-08,6.82435636542842e-08,2.1805156263737405e-08,8.765145865985374e-08,4.929080504486858e-06
14400.0,1.2080423029661091e-08,6.69562910386003e-08,2.2218160752703572e-08,8.788827847138057e-08,4.930190683192922e-06
15000.0,1.1887189639797975e-08,6.59226861061085e-08,2.2561743066089826e-08,8.80762188561255e-08,4.9310826890934695e-06
15600.0,1.1732115279439186e-08,6.508656821559707e-08,2.284785259932637e-08,8.822700302906581e-08,4.931804662265497e-06
16200.0,1.1606647265681727e-08,6.440613022237894e-08,2.3086299367888632e-08,8.83489735958545e-08,4.932392478314957e-06
16800.0,1.1504945134679114e-08,6.3849466080414e-08,2.32851537193329e-08,8.844843009743856e-08,4.932911410932246e-06
17400.0,1.1421488211156931e-08,6.338694511834778e-08,2.345174539497169e-08,8.853041135826588e-08,4.932911410932246e-06
18000.0,1.1352491520678924e-08,6.300343909738613e-08,2.3591383569516547e-08,8.859818806796924e-08,4.932911410932246e-06
18600.0,1.1295544868254563e-08,6.269068018106688e-08,2.370705523928592e-08,8.86541278051248e-08,4.932911410932246e-06
19200.0,1.1249064074308549e-08,6.243658421957146e-08,2.38008845127645e-08,8.869978673827417e-08,4.932911410932246e-06
19800.0,1.1210415575192565e-08,6.221940511221406e-08,2.3882260225773123e-08,8.873775186510718e-08,4.932911410932246e-06
20400.0,1.1178095496724926e-08,6.203768822462429e-08,2.395077766240861e-08,8.876950046871e-08,4.932911410932246e-06
21000.0,1.1151063667483198e-08,6.188571221771795e-08,2.400839113871117e-08,8.879605432847596e-08,4.932911410932246e-06
21600.0,1.1128453120720073e-08,6.175859043807071e-08,2.405680190306467e-08,8.881826508168138e-08,4.932911410932246e-06
22200.0,1.1109536948468102e-08,6.165222875996784e-08,2.4097461637193967e-08,8.883684678330416e-08,4.932911410932246e-06
22800.0,1.1093707297126768e-08,6.156321005389529e-08,2.413160070081096e-08,8.885239653904224e-08,4.932911410932246e-06
23400.0,1.108045682087467e-08,6.148868504085491e-08,2.4160258263555134e-08,8.886541272396572e-08,4.932911410932246e-06
24000.0,1.1069362326282952e-08,6.142627774133452e-08,2.4184310265911008e-08,8.887631104871203e-08,4.932911410932246e-06
