time_s,I2_M,Th2_M,S2_M,S2_I2_M,S2_Th2_M
0.0,7.785898339647885e-08,7.785898339647881e-06,0.0,0.0,0.0
60.0,7.785854152288506e-08,7.7854565270485e-06,1.1006971598119642e-12,4.34876355433939e-13,4.348163156747585e-10
120.0,7.785743367103631e-08,7.784349189360255e-06,2.786179981488713e-12,1.5279429984958336e-12,1.5273754385705787e-09
180.0,7.78556241534447e-08,7.78256103776377e-06,4.59854067255956e-12,3.317605281202296e-12,3.3153085577039902e-09
240.0,7.785314220030866e-08,7.7801047517348e-06,6.375682184425431e-12,5.777513906468512e-12,5.7712018901934346e-09
300.0,7.78500268751004e-08,7.777018353517535e-06,8.089338906863639e-12,8.870593743246257e-12,8.85670463239433e-09
360.0,7.784631236131813e-08,7.773335690423924e-06,9.750338499341645e-12,1.2564681640379815e-11,1.2538195368089404e-08
420.0,7.784202610192475e-08,7.769084410265776e-06,1.1372853253874583e-11,1.683376165859207e-11,1.678802883902817e-08
480.0,7.783718995357582e-08,7.76428700959078e-06,1.2969243918634085e-11,2.1657140519432818e-11,2.158371490886122e-08
540.0,7.78318215265905e-08,7.758962111519837e-06,1.4548867932867921e-11,2.7018166606044463e-11,2.690663939692708e-08
600.0,7.782593523549574e-08,7.753125478279556e-06,1.611869695978334e-11,3.290321551392516e-11,3.27410507590151e-08
660.0,7.781954305005024e-08,7.746790736799262e-06,1.768399927452365e-11,3.930130664767663e-11,3.907367474393642e-08
720.0,7.781265503242232e-08,7.739969897080118e-06,1.9248847846739296e-11,4.620249548888637e-11,4.589211598215284e-08
780.0,7.780527970549871e-08,7.732673705531954e-06,2.081646708799807e-11,5.3598649037495376e-11,5.3185625171273086e-08
840.0,7.779742434202687e-08,7.724911921151941e-06,2.238946276516111e-11,6.148278531316602e-11,6.09444418988851e-08
900.0,7.778909518035533e-08,7.71669351974328e-06,2.396997476624216e-11,6.984886849101161e-11,6.915959028849662e-08
960.0,7.778029759509007e-08,7.708026853998324e-06,2.555977944513476e-11,7.869164803777845e-11,7.782271878593796e-08
1020.0,7.777103623647944e-08,7.698919782995814e-06,2.7160359367017405e-11,8.800652820756159e-11,8.692597053812546e-08
1080.0,7.776131514744391e-08,7.689379779850812e-06,2.8772952025380867e-11,9.778945906898203e-11,9.64618756267589e-08
1140.0,7.775113786404064e-08,7.679414023168538e-06,3.039858496750574e-11,1.080368433291099e-10,1.0642325950675338e-07
1200.0,7.774050750316503e-08,7.669029475987329e-06,3.203810207223782e-11,1.187454551934688e-10,1.1680316396460907e-07
1260.0,7.772942684003768e-08,7.658232954653518e-06,3.369218398522379e-11,1.2991236875339514e-10,1.2759477815402231e-07
1320.0,7.771789837723608e-08,7.647031189290874e-06,3.536136460348389e-11,1.4153489418195652e-10,1.3879137804596259e-07
1380.0,7.770592440653579e-08,7.635430877039317e-06,3.7046044795075666e-11,1.5361052051678625e-10,1.5038627311805092e-07
1440.0,7.769350706451419e-08,7.62343872893256e-06,3.874650409698146e-11,1.6613686412193144e-10,1.623727594131007e-07
1500.0,7.768064838267248e-08,7.61106151109139e-06,4.046291086113052e-11,1.7911162212137312e-10,1.747440782894361e-07
1560.0,7.766735033269946e-08,7.59830608078419e-06,4.219533115322951e-11,1.9253253022891102e-10,1.874933803106962e-07
1620.0,7.765361486741157e-08,7.585179417820944e-06,4.3943736611915735e-11,2.0639732449070423e-10,2.0061369380816183e-07
1680.0,7.763944395783455e-08,7.571688651684189e-06,4.570801142074018e-11,2.2070370652524866e-10,2.1409789771130345e-07
1740.0,7.762483962683679e-08,7.557841084750398e-06,4.748795851589629e-11,2.354493119013347e-10,2.2793869829237727e-07
1800.0,7.760980397967396e-08,7.543644211911881e-06,4.928330513763658e-11,2.5063168134352245e-10,2.4212860951418213e-07
1860.0,7.759433923175836e-08,7.529105736869986e-06,5.109370782608199e-11,2.662482344999906e-10,2.56659936709433e-07
1920.0,7.75784477339201e-08,7.5142335853339505e-06,5.2918756958292135e-11,2.8229624605063076e-10,2.715247633567939e-07
1980.0,7.75621319953838e-08,7.499035915325645e-06,5.475798092036893e-11,2.9877282397423086e-10,2.867149407526071e-07
2040.0,7.754539470464226e-08,7.483521124759586e-06,5.661085000449175e-11,3.1567488983222443e-10,3.022220804084238e-07
2100.0,7.752823874836783e-08,7.467697856440088e-06,5.847678011533555e-11,3.3299916096214115e-10,3.1803754903196047e-07
2160.0,7.751066722846573e-08,7.451575000594122e-06,6.035513636299091e-11,3.507421345058858e-10,3.3415246597250246e-07
2220.0,7.749268347734062e-08,7.435161695039844e-06,6.22452366103357e-11,3.689000732255942e-10,3.5055770303048166e-07
2280.0,7.747429107141953e-08,7.4184673230771346e-06,6.414635503204697e-11,3.874689930825424e-10,3.6724388654466443e-07
2340.0,7.745549384295094e-08,7.40150150917803e-06,6.605772573045595e-11,4.0644465257199913e-10,3.842014016789195e-07
2400.0,7.743629589008267e-08,7.384274112551603e-06,6.797854644072846e-11,4.258225438188562e-10,4.01420398834015e-07
2460.0,7.741670158520948e-08,7.3667952186590955e-06,6.990798234485734e-11,4.4559788544534404e-10,4.1889080210858836e-07
2520.0,7.739671558157481e-08,7.349075128760968e-06,7.184517000122647e-11,4.657656172233809e-10,4.3660231972787005e-07
2580.0,7.737634281811101e-08,7.331124347586476e-06,7.378922138448882e-11,4.863203965205199e-10,4.545444563495808e-07
2640.0,7.735558852250601e-08,7.312953569228678e-06,7.573922801963598e-11,5.072565965406375e-10,4.7270652714445316e-07
2700.0,7.733445821249308e-08,7.29457366138147e-06,7.769426518476747e-11,5.285683063491424e-10,4.910776735349609e-07
2760.0,7.731295769537239e-08,7.275995648050273e-06,7.965339614949098e-11,5.502493326583967e-10,5.096468804609491e-07
2820.0,7.729109306578789e-08,7.2572306908829055e-06,8.161567641025127e-11,5.722932033330907e-10,5.284029950259227e-07
2880.0,7.726887070179862e-08,7.2382900692813734e-06,8.358015788031007e-11,5.946931725583505e-10,5.473347463635611e-07
2940.0,7.724629725930268e-08,7.2191851594678674e-06,8.554589299052902e-11,6.174422275962717e-10,5.664307665514265e-07
3000.0,7.722337966488767e-08,7.199927412688666e-06,8.751193865748063e-11,6.405330970400867e-10,5.856796123884064e-07
3060.0,7.720012510719978e-08,7.180528332747344e-06,8.947736007751422e-11,6.639582604600408e-10,6.050697878447498e-07
3120.0,7.717654102693745e-08,7.160999453063155e-06,9.144123430898462e-11,6.877099593217821e-10,6.245897669889152e-07
3180.0,7.715263510559084e-08,7.141352313451968e-06,9.340265360965217e-11,7.117802090471522e-10,6.442280171940722e-07
3240.0,7.712841525305691e-08,7.121598436825e-06,9.53607285019184e-11,7.361608120789446e-10,6.639730224290108e-07
3300.0,7.710388959427051e-08,7.101749305995576e-06,9.731459054478328e-11,7.608433718056823e-10,6.838133064432969e-07
3360.0,7.707906645499529e-08,7.081816340776034e-06,9.926339479787427e-11,7.858193071997248e-10,7.037374556645406e-07
3420.0,7.705395434692246e-08,7.061810875536185e-06,1.0120632196930744e-10,8.110798680220212e-10,7.237341416363023e-07
3480.0,7.702856195222372e-08,7.041744137381872e-06,1.0314258024527059e-10,8.366161504493138e-10,7.437921428380149e-07
3540.0,7.70028981077034e-08,7.0216272250974924e-06,1.0507140680485965e-10,8.624191129843862e-10,7.6390036574293e-07
3600.0,7.697697178868853e-08,7.00147108898041e-06,1.0699206902869537e-10,8.884795925166356e-10,7.840478649860285e-07
