param_value,I2_center_final_nM_mean,I2_center_final_nM_std,S2_free_center_final_nM_mean,S2_free_center_final_nM_std,S2_total_center_final_nM_mean,S2_total_center_final_nM_std,half_time_center_hr_mean,half_time_center_hr_std,wall_time_s_mean,wall_time_s_std,n_cells_mean,n_cells_std
0.000128571,31.75380129502748,,5.526589600775995,,464.6786933399355,,1.1276307144769975,,218.50463014096022,,10728.0,
0.000134694,32.978169560470576,,5.474791644914907,,462.8918997217829,,1.124488899448138,,221.64056670293212,,10728.0,
0.000140816,34.18002214487654,,5.423359638727646,,461.1202696783973,,1.1213874073877144,,221.25118983350694,,10728.0,
0.000146939,35.35979655259387,,5.37228909700034,,459.36326559022393,,1.1183253055836422,,220.7509367261082,,10728.0,
0.000153061,36.51792259094552,,5.321575785838556,,457.62035653000487,,1.1153246752061388,,221.80428025871515,,10728.0,
0.000159184,37.654822260237474,,5.27121571526417,,455.89101842201353,,1.112389197766542,,222.13337802886963,,10728.0,
0.000165306,38.770909673621695,,5.221205131952147,,454.1747341753709,,1.1094898891968656,,222.15707658044994,,10728.0,
0.000171429,39.86659100291904,,5.171540512119789,,452.4709937955513,,1.106625584443473,,223.49451336078346,,10728.0,
0.000177551,40.94226444906335,,5.122218554556439,,450.7792944756719,,1.1037950712205047,,222.2966988440603,,10728.0,
0.000183673,41.99832023390676,,5.07323617380199,,449.099140670749,,1.1009970895702075,,215.08192992582917,,10728.0,
0.000189796,43.03514061161585,,5.02459049346737,,447.4300441569365,,1.098260429144439,,220.71765759028494,,10728.0,
0.000195918,44.05309989808154,,4.976278839689922,,445.7715240776608,,1.0955703848469285,,216.5445755906403,,10728.0,
0.000202041,45.05256451552859,,4.928298734728925,,444.12310697923925,,1.0929086501733865,,215.0950986109674,,10728.0,
0.000208163,46.03389305186867,,4.8806478906855135,,442.48432683690953,,1.0902737838702643,,215.94766116142273,,10728.0,
0.000214286,46.997436332217305,,4.83332420334997,,440.8547250739125,,1.0876643042270586,,216.33090696297586,,10728.0,
0.000220408,47.943537501596886,,4.786325746167914,,439.2338505746279,,1.085078690385725,,215.02620154619217,,10728.0,
0.000226531,48.8725321179104,,4.739650764314948,,437.6212596928945,,1.0825291770716046,,218.0425192527473,,10728.0,
0.000232653,49.78474825302354,,4.693297668882084,,436.0165162579632,,1.0800295672645595,,216.936802405864,,10728.0,
0.000238776,50.68050660204718,,4.64726503115471,,434.4191915778069,,1.0775488930510524,,216.0005417726934,,10728.0,
0.000244898,51.5601205988536,,4.6015515769872914,,432.8288644420764,,1.0750855106894646,,217.18983522243798,,10728.0,
0.00025102,52.42389653732249,,4.55615618126255,,431.24512112535774,,1.0726377442025596,,216.55921944603324,,10728.0,
0.000257143,53.27213369783571,,4.511077862425053,,429.6675553910785,,1.0702038966562686,,217.22565991804004,,10728.0,
0.000263265,54.10512447758711,,4.466315777089173,,428.0957684977495,,1.0677822536200365,,218.22339579090476,,10728.0,
0.000269388,54.923154524383584,,4.421869214709745,,426.5293692079992,,1.0653923492759063,,217.8233552556485,,10728.0,
0.00027551,55.72650287362004,,4.37773759230668,,424.9679738004406,,1.0630293460368492,,216.06841395422816,,10728.0,
0.000281633,56.51544208729162,,4.3339204492420205,,423.4112060859297,,1.0606731729967636,,217.79523936845362,,10728.0,
0.000287755,57.29023839474961,,4.290417442040242,,421.85869742829874,,1.0583220589546987,,218.54415378905833,,10728.0,
0.000293878,58.05115183517315,,4.247228339241623,,420.3100867695295,,1.0559742247690813,,219.8205099850893,,10728.0,
0.0003,58.79843640060097,,4.204353016290039,,418.7650206605777,,1.0536278747265626,,218.73815189301968,,10728.0,
