time_hours,I2_center_nM,S2_free_center_nM,S2_total_center_nM
0.0,100.0,0.0,0.0
0.016666666666666666,99.98594757023642,0.04707173929167384,1.1823249869506114
0.03333333333333333,99.95653071682376,0.09879108569028981,3.597466169112225
0.05,99.91415156257534,0.14275297557482133,7.019285983667912
0.06666666666666667,99.86090452333029,0.17995462793183248,11.25829090733346
0.08333333333333333,99.79806525948163,0.21310904572216097,16.191828488739926
0.1,99.72629144639464,0.24427165434781806,21.744808364564065
0.11666666666666667,99.64583162848021,0.2748104971384013,27.871959723727837
0.13333333333333333,99.55665923840279,0.30565368424056494,34.54644397590826
0.15,99.45855162018789,0.3374716447594492,41.752866304145215
0.16666666666666666,99.35113628228619,0.37078592151614786,49.48285208957078
0.18333333333333332,99.23391824319027,0.406032163067089,57.73207464042341
0.2,99.10629633779384,0.4435971647555456,66.49810712987222
0.21666666666666667,98.96757294356308,0.48384125183432247,75.77874688253632
0.23333333333333334,98.81695973028941,0.527112151329266,85.57061239848143
0.25,98.653581025324,0.5737537057411062,95.86789996761541
0.26666666666666666,98.47647582783212,0.6241112790684848,106.66123844317809
0.2833333333333333,98.28459919659645,0.6785348779587732,117.93661394748685
0.3,98.07682352365558,0.7373805409187686,129.67436195690362
0.31666666666666665,97.85194039192058,0.8010102247811576,141.84822701159985
0.3333333333333333,97.60866304256021,0.8697903026595964,154.42454088355635
0.35,97.34563033017069,0.944088548403785,167.36153396692637
0.36666666666666664,97.06141247360124,1.0242694350046102,180.6088394751559
0.38333333333333336,96.75451921285737,1.1106874506602158,194.10724297439498
0.4,96.42341102268196,1.2036780542624845,207.78873558947757
0.4166666666666667,96.06651411740901,1.3035458302049223,221.57692842491767
0.43333333333333335,95.68224005496285,1.4105493832127642,235.38787953377812
0.45,95.26901078557239,1.5248825702775315,249.13137204211722
0.4666666666666667,94.82528995597981,1.6466518453998993,262.71266186407763
0.48333333333333334,94.34962112230716,1.7758498511674832,276.0346852779514
0.5,93.84067318298564,1.9123259867313418,289.0006806136911
0.5166666666666667,93.29729275434813,2.0557555493416624,301.51713563267265
0.5333333333333333,92.71856233082318,2.2056101615326624,313.4969256038302
0.55,92.10386190339818,2.361133427419701,324.8624613437163
0.5666666666666667,91.45293034535676,2.5213268331325587,335.5486285931091
0.5833333333333334,90.7659215225902,2.684951397061528,345.5052789717346
0.6,90.04344907592196,2.8505499990533862,354.6990378804058
0.6166666666666667,89.28661355007553,3.0164933019465043,363.1142335859716
0.6333333333333333,88.49700641728239,3.181048701207882,370.7528257184986
