time_hours,I2_center_nM,S2_free_center_nM,S2_total_center_nM,I1O2_active
0.0,100.0,0.0,0.0,1
0.016666666666666666,99.98590533175279,0.047073430631628,1.185729996550532,1
0.03333333333333333,99.9563553576771,0.09880490838738915,3.6115191652431777,1
0.05,99.91370720282902,0.1428015104000039,7.054632139871666,1
0.06666666666666667,99.8600128528545,0.18007318445481862,11.328598306705228,1
0.08333333333333333,99.79650537355322,0.21334673518436525,16.313595117550026,1
0.1,99.72379730973343,0.24469330379351523,21.937311702568973,1
0.11666666666666667,99.64208760762833,0.2754992244780341,28.15729649792592,1
0.13333333333333333,99.55129394528277,0.30671405835133286,34.94962149464877,1
0.15,99.45113015040167,0.33903343050863616,42.301916739177884,1
0.16666666666666666,99.34115083168558,0.37300843740401124,50.20894561194983,1
0.18333333333333332,99.22077702641886,0.40910928790509626,58.669608227020994,1
0.2,99.08931069773018,0.4477630302673214,67.68474461112558,1
0.21666666666666667,98.94594252272438,0.48937665285378107,77.25538337522802,1
0.23333333333333334,98.78975557080413,0.53435169427771,87.38123337563582,1
0.25,98.61972647245763,0.5830936980553866,98.05930249881013,1
0.26666666666666666,98.43472513461104,0.6360183350918139,109.28258025951888,1
0.2833333333333333,98.2335137238145,0.6935551827093931,121.03875811262593,1
0.3,98.01474574329826,0.7561496260865864,133.30897273464387,1
0.31666666666666665,97.7769653723224,0.8242631058523151,146.06661351784336,1
0.3333333333333333,97.5186080299494,0.8983716228048244,159.27620808792466,1
0.35,97.23800261522854,0.9789622893321276,172.8924504509819,1
0.36666666666666664,96.93337619949321,1.0665275268811951,186.8594383790207,1
0.38333333333333336,96.60286204920591,1.1615563464561929,201.110201734108,1
0.4,96.24451202676063,1.2645219886626995,215.56661255048752,1
0.4166666666666667,95.85631460296057,1.3758650613625711,230.1397711184594,1
0.43333333333333335,95.4362198932082,1.4959712360357815,244.73095773057003,1
0.45,94.98217325457921,1.625142617058187,259.23322460461526,1
0.4666666666666667,94.49215897994532,1.7635621846584861,273.53367426059646,1
0.48333333333333334,93.96425539224202,1.911251367230523,287.516427231144,1
0.5,93.3967020414911,2.0680219652287315,301.0662225004189,1
0.5166666666666667,92.78797859600039,2.2334254216149594,314.07251972937297,1
0.5333333333333333,92.13689329558713,2.406704758716458,326.43388789005854,1
0.55,91.44267651994885,2.5867570458826483,338.06238013173146,1
0.5666666666666667,90.70507236229875,2.772116311687436,348.88752511009255,1
0.5833333333333334,89.92441862278339,2.9609673019426936,358.8595310852506,1
0.6,89.10170422259975,3.151198269173886,367.95132130804245,1
0.6166666666666667,88.23859293871548,3.3404955174915707,376.1591181647559,1
0.6333333333333333,87.33740637328091,3.526473979238486,383.5014438910713,1
0.65,86.40106252245513,3.7068292756116965,390.01663292704353,1
0.6666666666666666,85.43297412603448,3.8794898155189763,395.7591445601265,1
0.6833333333333333,84.43691670337385,4.042745843874078,400.7951298175473,1
0.7,83.41688061861845,4.195336712776102,405.19777434645835,1
0.7166666666666667,82.37692286282646,4.336486726636089,409.0429068029504,1
0.7333333333333333,81.32103250823495,4.465890567594375,412.4052477577729,1
0.75,80.25301989499097,4.583658238745368,415.35551655935814,1
0.7666666666666667,79.17643428658272,4.69023424351015,417.958457313646,1
0.7833333333333333,78.09451135931621,4.7863066367268265,420.27171663252574,1
0.8,77.01014677860445,4.872718643741203,422.3454322039597,1
0.8166666666666667,75.92589150238285,4.950391584047271,424.2223543710284,1
0.8333333333333334,74.8439631436501,5.020263427321129,425.9383273477629,1
0.85,73.76626807552078,5.083243874317762,427.52298030914784,1
0.8666666666666667,72.69442974928049,5.140184561851166,429.0005118407202,1
0.8833333333333333,71.62981970194832,5.191861803882088,430.3904850768004,1
0.9,70.57358872939845,5.238968926224725,431.70858035808385,1
0.9166666666666666,69.52669656902141,5.282115412358476,432.96727539243807,1
0.9333333333333333,68.48993912332193,5.321830569930366,434.176439674096,1
0.95,67.46397275828355,5.358569765620127,435.3438408767192,1
0.9666666666666667,66.44933556185559,5.392722055717721,436.4755679923156,1
0.9833333333333333,65.446465661272,5.42461818032926,437.57637935232725,1
1.0,64.45571682897479,5.454538370913109,438.64998531878194,1
