Time (hours),I2 (nM),S2_free (nM),S2_total (nM)
0.0,99.18127387941223,2.4135328537823237e-05,0.0035902527896150053
0.016666666666666666,99.18121144910278,0.00013963417126955683,0.034977820068161435
0.03333333333333333,99.18105771783524,0.0003090439045972358,0.11216438162150026
0.05,99.1807845325395,0.0005314590753816718,0.24924637975265507
0.06666666666666667,99.18035190813582,0.0008331378860061067,0.4662753808042064
0.08333333333333333,99.17969829521257,0.0012556156239635014,0.7941130401599855
0.1,99.17873105410463,0.0018590908926115317,1.27919731246059
0.11666666666666667,99.17731188888075,0.0027316498538290323,1.990827709179018
0.13333333333333333,99.1752353293219,0.004003456178455711,3.0319133696152543
0.15,99.17219620237515,0.005867946953026408,4.555190147786856
0.16666666666666666,99.16774074628798,0.008613645737866743,6.78752437493817
0.18333333333333332,99.16119303318553,0.01267228191527298,10.066341918761884
0.2,99.15154398601148,0.01869180888895544,14.894244808815952
0.21666666666666667,99.13728307548625,0.02764886211622324,22.021101761330428
0.23333333333333334,99.116141399155,0.04102277015945461,32.56773098644872
0.25,99.08469859022996,0.06106408263033955,48.211457998137604
0.26666666666666666,99.03777469999642,0.09122371517205449,71.46498606301886
0.2833333333333333,98.96748118999814,0.1368336590720138,106.09308226990414
0.3,98.8617415601614,0.2061811026721549,157.7193666031536
0.31666666666666665,98.7019497105049,0.31229756099540756,234.69092946114137
0.3333333333333333,98.45924381369436,0.4758646091565109,349.2349266029885
0.35,98.088642478248,0.7298958841410249,518.769875370762
0.36666666666666664,97.51977362077047,1.127667162054046,766.8723781949667
0.38333333333333336,96.64258234235737,1.7553566183351488,1122.3739579612964
0.4,95.28670835973061,2.7526095709951646,1613.0653150885955
0.4166666666666667,93.19366579583895,4.337857501719841,2249.7752275065404
0.43333333333333335,89.99361192238237,6.848644936549035,2997.2362382139495
0.45,85.19900811329988,10.785948967247071,3752.591417017161
0.4666666666666667,78.23549240399394,16.958452648481934,4373.487619838876
0.48333333333333334,68.5125288177126,26.82848357270489,4768.6988533307385
0.5,56.13240446392213,40.5090294246142,4957.4751992450165
0.5166666666666667,43.36182818489432,51.882538532361345,5028.790313226586
0.5333333333333333,32.54000857753477,58.40078797678953,5057.254547293452
0.55,24.217678438951626,62.42327478464543,5072.761302813278
0.5666666666666667,18.087265340670868,65.446882531144,5083.431679046439
0.5833333333333334,13.679346363095794,67.98227415121171,5091.398933544793
0.6,10.558561929795466,70.22512551954222,5097.593256631558
0.6166666666666667,8.371316931305616,72.26570607399783,5102.523386331093
0.6333333333333333,6.850189184534485,74.14832331346953,5106.531746244295
0.65,5.79694354657896,75.90402848198993,5109.870780788972
0.6666666666666666,5.068165319540145,77.55521953566925,5112.722512136413
0.6833333333333333,4.5620733125394475,79.1184056722477,5115.216760011645
0.7,4.207560456746464,80.60598660777191,5117.445437045604
0.7166666666666667,3.955600335822861,82.02743121632035,5119.473310357794
0.7333333333333333,3.772767033330845,83.39008549863627,5121.345931811033
0.75,3.636486653095084,84.69974069959663,5123.095383137733
0.7666666666666667,3.5316347057288713,85.96103923187937,5124.7443768762905
0.7833333333333333,3.4481419611422353,87.17776753155674,5126.309146284124
0.8,3.379335556141958,88.35306862412308,5127.801459544031
0.8166666666666667,3.3208046785546617,89.48959708412087,5129.230010694943
0.8333333333333334,3.2696338913647547,90.5896324376685,5130.601372965635
0.85,3.2238902286257987,91.65516250371661,5131.920648459683
0.8666666666666667,3.182283167212111,92.68794495793638,5133.191909241469
0.8833333333333333,3.1439410028041146,93.68955310244692,5134.418496324672
0.9,3.1082647964588057,94.66141016417552,5135.603222527511
0.9166666666666666,3.0748335356260577,95.60481524317974,5136.7485106321155
0.9333333333333333,3.043342829105205,96.52096316299327,5137.856488157003
0.95,3.0135653984772213,97.41095984719747,5138.929053077383
0.9666666666666667,2.9853256468093194,98.27583439390453,5139.967920077564
0.9833333333333333,2.9584832708471787,99.11654869443126,5140.974653713809
1.0,2.932922658904979,99.9340052088544,5141.950692720123
1.0166666666666666,2.9085459801608278,100.7290533436616,5142.897368262223
1.0333333333333334,2.885268626806783,101.50249475665109,5143.815918001136
1.05,2.8630161576147173,102.25508782809995,5144.707497205829
1.0666666666666667,2.841722203286153,102.98755147530196,5145.573187745438
1.0833333333333333,2.8213269923379007,103.70056844291128,5146.414005522904
1.1,2.801776281842902,104.39478816918384,5147.230906735001
1.1166666666666667,2.7830205564927986,105.07082930460498,5148.024793226815
1.1333333333333333,2.7650144091869833,105.72928194209604,5148.796517130948
1.15,2.747716047559663,106.37070960515645,5149.546884929428
1.1666666666666667,2.7310868904391596,106.99565103071916,5150.276661040771
1.1833333333333333,2.7150912305499753,107.6046217762673,5150.98657100998
1.2,2.6996959475528413,108.19811567520318,5151.677304362015
1.2166666666666666,2.6848702604785775,108.77660616021873,5152.349517166637
1.2333333333333334,2.6705855118105655,109.34054747104578,5153.003834353569
1.25,2.65681497756731,109.89037576033674,5153.640851809772
1.2666666666666666,2.6435336991391374,110.42651010930332,5154.261138285541
1.2833333333333334,2.630758901479347,110.93212394855144,5154.917501263689
1.3,2.618463825509741,111.43898763697992,5155.570783737603
1.3166666666666667,2.6066418264106535,111.92832580259044,5156.276321880731
1.3333333333333333,2.595216379302968,112.41046976789917,5156.970120173746
1.35,2.5841557264652377,112.88206425473214,5157.647740521017
1.3666666666666667,2.573444818240913,113.3427434730604,5158.308738549354
1.3833333333333333,2.5630720495866837,113.79257951706872,5158.953289085886
1.4,2.554210140360623,114.22686553922053,5159.514252432045
1.4166666666666667,2.5449875381105866,114.64799723759026,5160.135132096438
1.4333333333333333,2.5369121709976077,115.05157480622543,5160.685434571387
1.45,2.52864308589793,115.44989839735457,5161.286511089782
1.4666666666666666,2.5203050310103343,115.84467339809262,5161.886356332144
1.4833333333333334,2.5120040025953783,116.23216135681695,5162.475608555681
1.5,2.5038218596601105,116.61144151818306,5163.052012248917
1.5166666666666666,2.4958074820821685,116.98231718150292,5163.615052099089
1.5333333333333334,2.487986629068573,117.34481892324388,5164.164726029316
1.55,2.4803708991749756,117.69906355665911,5164.701217604809
1.5666666666666667,2.472963658106853,118.04520531270542,5165.224788290527
1.5833333333333333,2.4657636311558524,118.38341565530735,5165.735734321016
1.6,2.458767005537582,118.71387367207019,5166.2343666333
1.6166666666666667,2.451968640023051,119.03676101062109,5166.721000535113
1.6333333333333333,2.445362754035798,119.35225902529334,5167.195950045126
1.65,2.4389433171154855,119.66054710474735,5167.65952469086
1.6666666666666667,2.4327042669640107,119.96180167525475,5168.112027684349
1.6833333333333333,2.42663962967801,120.25619560963406,5168.5537549046685
1.7,2.4207435842043488,120.54389788799912,5168.984994367183
1.7166666666666666,2.4150104949880418,120.82507341839833,5169.4060259923035
1.7333333333333334,2.4094349264907726,121.09988296050133,5169.817121560567
1.75,2.4040116474051008,121.36848311622923,5170.218544784072
1.7666666666666666,2.3987356290581867,121.63102636398078,5170.610551450133
1.7833333333333334,2.3936020405975564,121.88766112109346,5170.9933896088905
1.8,2.3886062424619783,122.13853182433729,5171.367299786637
1.8166666666666667,2.383743779012347,122.38377902159513,5171.732515212938
1.8333333333333333,2.3790103708330634,122.62353947009814,5172.0892620536915
1.85,2.3744019070011184,122.85794623808155,5172.437759645099
1.8666666666666667,2.3699144374942307,123.08712880772671,5172.778220725127
1.8833333333333333,2.3655441658345193,123.31121317794147,5173.110851660373
1.9,2.3612874420192713,123.5303219659998,5173.4358526669685
1.9166666666666667,2.3571407557632575,123.74457450738807,5173.753418024698
1.9333333333333333,2.3531007300606523,123.9540869534306,5174.06373628391
1.95,2.3491641150647227,124.15897236642245,5174.366990465022
1.9666666666666666,2.34532778227761,124.35934081211357,5174.663358250582
1.9833333333333334,2.3415887190390765,124.5552994494539,5174.9530121699645
2.0,2.337944023301336,124.74695261757553,5175.236119776867
2.0166666666666666,2.334390898676148,124.93440192001749,5175.512843819807
2.033333333333333,2.330926649740179,125.1177463062288,5175.78334240586
2.05,2.327548677584729,125.2970821503975,5176.04776915784
2.066666666666667,2.324254475596363,125.47250332767642,5176.306273365261
2.0833333333333335,2.3210416254554125,125.64410128786874,5176.559000129256
2.1,2.317907793340002,125.8119651266557,5176.806090501745
2.1166666666666667,2.3148507263238427,125.97618165444408,5177.047681619115
2.1333333333333333,2.3118682489566442,126.13683546291132,5177.283906830611
2.15,2.3089582600167002,126.29400898932796,5177.51489582171
2.1666666666666665,2.306118729425777,126.44778257873776,5177.740774732695
2.183333333333333,2.3033476953170315,126.59823454407218,5177.96166627262
2.2,2.3006432612472434,126.7454412242707,5178.177689828895
2.216666666666667,2.2980035935452072,126.88947704048844,5178.388961572701
2.2333333333333334,2.2954269187885994,127.03041455045383,5178.5955945603755
2.25,2.2929115214021447,127.1683245010462,5178.797698830986
2.2666666666666666,2.290455741370316,127.30327587916405,5178.995381500254
2.283333333333333,2.288057972058243,127.4353359609447,5179.188746850989
