Time_hours,I2_COMSOL_nM,I2_FiPy_nM,I2_diff_nM,I2_pct_diff,S2_free_COMSOL_nM,S2_free_FiPy_nM,S2_free_diff_nM,S2_free_pct_diff,S2_total_COMSOL_nM,S2_total_FiPy_nM,S2_total_diff_nM,S2_total_pct_diff
0.7,99.99998409370497,99.53496073336504,-0.4650233603399272,-0.46502343430792664,2.0420790638215486e-05,0.0722153882320867,0.07219496744144849,0.0,0.07144376601616559,227.6200891336177,227.54864536760155,318500.3507739417
0.7166666666666667,99.99997518302298,99.4992496271098,-0.5007255559131778,-0.5007256801781548,2.1902612749902214e-05,0.075587614977836,0.07556571236508611,0.0,0.07585939282304109,244.65468346990704,244.578824077084,322410.7325082584
0.7333333333333333,99.99996559647707,99.46220129438076,-0.5377643020963063,-0.5377644871062349,2.3456579803313878e-05,0.0789778532936462,0.0789543967138429,0.0,0.079841705498144,262.25945219793414,262.179610492436,328374.2611166173
0.75,99.99995533406722,99.42383215717062,-0.5761231768966013,-0.5761234342275071,2.508269179845047e-05,0.0823840177560187,0.08235893506422025,0.0,0.08339070404147428,280.4191099069178,280.33571920287636,336171.426330028
0.7666666666666667,99.99994246046026,99.38415954979622,-0.6157829106640378,-0.6157832649828943,2.684319291259266e-05,0.0858042395473944,0.08577739635448181,0.0,0.08855653491388668,299.11780208414524,299.02924554923135,337670.4450326682
0.7833333333333333,99.99992748697984,99.34320157955275,-0.6567259074270879,-0.6567263836392229,2.872163795648097e-05,0.0892368499750879,0.08920812833713143,0.0,0.09479754027634525,318.3391928684208,318.2443953281445,335709.54942546727
0.8,99.99991090596939,99.30097699931557,-0.6989339066538207,-0.6989345293627642,3.070219218339763e-05,0.0926803648129265,0.0926496626207431,0.0,0.10159216853382189,338.0665464226505,337.96495425411666,332668.3140360391
0.8166666666666667,99.99989271742889,99.25750509137998,-0.7423876260489095,-0.7423884225022968,3.278485559334266e-05,0.0961334695002674,0.09610068464467406,0.0,0.10894041968631653,358.2828022031891,358.1738617835028,328779.5868740271
0.8333333333333334,99.99987292135835,99.21280556183224,-0.7870673595261053,-0.7870683597218857,3.496962818631603e-05,0.0995950052115969,0.09956003558341057,0.0,0.11684229373382919,378.9706444172677,378.85380212353385,324243.72204347164
0.85,99.99985151775776,99.16689844475218,-0.8329530730055836,-0.8329543097948197,3.725650996231776e-05,0.1030639557934694,0.10302669928350708,0.0,0.12529779067635985,400.112565966906,399.98726817622963,319229.30645232514
0.8666666666666667,99.99982850662714,99.11980401556924,-0.8800244910578954,-0.8800260002441652,3.964550092134784e-05,0.1065394355531872,0.10649979005226586,0.0,0.13430691051390858,421.6909271796033,421.5566202690894,313875.5992942253
0.8833333333333333,99.99980388796646,99.07154271291644,-0.9282611750500251,-0.9282629954854621,4.213660106340628e-05,0.1100206778745201,0.1099785412734567,0.0,0.14386965324647533,443.6880096239684,443.5441399707219,308295.8288714638
0.9,99.99977766177575,99.02213506835548,-0.9776425934202706,-0.9776447670982852,4.472981038849308e-05,0.1135070246292762,0.1134622948188877,0.0,0.15398601887406013,466.0860653031827,465.93207928430866,302580.76849520893
0.9166666666666666,99.9997482576624,98.97160164337672,-1.0281466142856885,-1.0281492025725252,4.755007596906296e-05,0.1169979163491201,0.11695036627315104,0.0,0.16529320351720764,488.867361511614,488.7020683080968,295657.6906425684
0.9333333333333332,99.99971420795659,98.91996297311007,-1.079751234846512,-1.0797543206984488,5.0714171819900887e-05,0.1204928831192405,0.1204421689474206,0.0,0.17838672292302252,512.0142216305818,511.83583490765875,286924.8487335721
0.95,99.99967772421779,98.86723951621606,-1.1324382080017301,-1.1324418575875848,5.404613692049504e-05,0.1239915361539646,0.12393749001704411,0.0,0.1923692236967075,535.5090621287453,535.3166929050486,278275.6423392537
0.9666666666666668,99.99963880644603,98.81345161045786,-1.1861871959881682,-1.1861914804353333,5.7545971270845366e-05,0.1274935600138729,0.12743601404260207,0.0,0.20724070583826235,559.3344260212317,559.1271853153935,269796.0244121902
0.9833333333333332,99.99959745464128,98.75861943348994,-1.240978021151335,-1.2409830166708713,6.121367487095179e-05,0.1309987054241976,0.13093749174932665,0.0,0.22300116934768682,583.4730130297762,583.2500118604286,261545.71905005063
1.0,99.99955366880356,98.7025629845397,-1.2969906842638608,-1.2969964731637373,6.504924772081448e-05,0.1345103038485091,0.13444525460078827,0.0,0.23965061422498155,607.9987044170654,607.7590538028404,253602.12648246437
1.0166666666666666,99.99950744893286,98.64549517307752,-1.3540122758553395,-1.3540189450901028,6.905268982043331e-05,0.1380238979893335,0.13795484529951307,0.0,0.257189040470146,632.8054656160914,632.5482765756212,245946.82394681827
1.0333333333333334,99.99945879502918,98.58743542985164,-1.4120233651775465,-1.4120310071595465,7.322400116980833e-05,0.1415404261407999,0.1414672021396301,0.0,0.2756164480831803,657.876573258348,657.6009568102648,238592.7840604791
1.05,99.99940770709254,98.5284029140903,-1.4710047930022512,-1.4710135057109133,7.75631817689395e-05,0.1450598504019096,0.14498228722014067,0.0,0.2949328370640846,683.1955500193535,682.9006171822895,231544.45058754348
1.0666666666666669,99.9993544666815,98.46841649797534,-1.530937968706155,-1.5309478514846253,8.207874346484464e-05,0.1485821704759886,0.14850009173252374,0.0,0.3152841367872031,708.7461810668309,708.4308969300437,224696.0167895126
1.0833333333333333,99.99931792552938,98.40749475034936,-1.591823175180025,-1.5918340326735765,8.734059633874587e-05,0.1521074196346816,0.15202007903834286,0.0,0.3464410376105975,734.5125290950107,734.1660880574001,211916.605815795
1.1,99.99928268205771,98.34565592318152,-1.653626758876186,-1.653638620722713,9.288313254988413e-05,0.155635660715788,0.15554277758323812,0.0,0.3804210345914061,760.4789474222465,760.098526387655,199804.54740207628
1.1166666666666667,99.99924873626647,98.28291794056206,-1.7163307957044083,-1.7163436899720939,9.870635209825936e-05,0.1591669824398117,0.15906827608771343,0.0,0.41722412772962825,786.6300912928704,786.2128671651408,188438.97438132498
1.1333333333333333,99.99921608815566,98.21929838999176,-1.7799176981638993,-1.7799316512589347,0.00010481025498387154,0.1627014960342148,0.16259668577923092,0.0,0.4568503170252641,812.9509275244941,812.4940772074689,177846.8892170075
1.15,99.9991847377253,98.15481451575056,-1.8443702219747422,-1.8443852585519553,0.00011119484120672074,0.1662393321407733,0.16612813729956658,0.0,0.49929960247831373,839.4267426330129,838.9274430305345,168020.8513819059
1.1666666666666667,99.99915468497538,98.08948321414827,-1.9096714708271065,-1.9096876137034284,0.00011786011076680686,0.1697806379824395,0.1696627778716727,0.0,0.5445719840887768,866.0431495584999,865.4985775744111,158931.89566529673
1.1833333333333331,99.99912592990589,98.0233210304756,-1.9758048994302868,-1.9758221695009832,0.00012480606366412991,0.1733255747681601,0.17320076870449597,0.0,0.5926674618566531,892.7860931066996,892.1934256448429,150538.6212446796
1.2,99.99909847251683,97.95634415749012,-2.0427543150267127,-2.0427727311843027,0.00013203269989869008,0.1768743153159561,0.1767422826160574,0.0,0.6435860357819445,919.641854212886,918.998268177104,142793.38224928064
1.2166666666666666,99.99907231280821,97.88856843528488,-2.1105038775233282,-2.1105234565791147,0.00013954001947048713,0.1804270418762275,0.18028750185675702,0.0,0.6973277058646487,946.597053127444,945.8997254215794,135646.37077609228
1.2333333333333334,99.99902887535129,97.8200093524007,-2.1790195229505827,-2.1790406841517718,0.00014787267883530956,0.1839839441387263,0.18383607145989098,0.0,0.745858865252625,973.6386516155744,972.8927927503217,130439.26110884255
1.25,99.99897167793652,97.75068204805376,-2.2482896298827626,-2.2483127497788247,0.0001569275316640958,0.1875452174079935,0.18738828987632938,0.0,0.7907009079312286,1000.75395425702,999.9632533490889,126465.42369166737
1.2666666666666666,99.99891000872177,97.68060131536257,-2.3183086933591994,-2.3183339629971966,0.00016643223672531523,0.1911110609332831,0.19094462869655776,0.0,0.8358708291283564,1027.9306089256131,1027.0947380964847,122877.20809297005
1.2833333333333334,99.99884386770702,97.60978160546676,-2.389062262240259,-2.3890898832799077,0.00017638679401896798,0.1946816763801455,0.19450528958612653,0.0,0.8813686288440085,1055.1566065227255,1054.2752378938815,119617.96726037946
1.3,99.9987732548923,97.53823703244043,-2.4605362224518643,-2.460566407329888,0.00018679120354505392,0.1982572664318861,0.19807047522834104,0.0,0.9271943070781847,1082.4202800333803,1081.493085726302,116641.47174655876
1.3166666666666669,99.99869817027759,97.46598137890985,-2.532716791367747,-2.532749763456962,0.0001976454653035733,0.2018380335100962,0.20164038804479262,0.0,0.9733478638308859,1109.7103029687655,1108.7369551049346,113909.6304933764
1.3333333333333333,99.9986186138629,97.3930281022944,-2.605590511568508,-2.6056265053318373,0.00020894957929452557,0.2054241786043402,0.2052152290250457,0.0,1.0198292991021103,1137.0156872542432,1135.995857955141,111390.78461025853
1.35,99.99853458564822,97.31939034159572,-2.6791442440524946,-2.6791835051920905,0.0002207035455179113,0.2090159002019233,0.20879519665640536,0.0,1.0666386128918595,1164.3257806175802,1163.2591420046883,109058.41284433463
1.3666666666666667,99.99844608563355,97.24508092466648,-2.753365160967064,-2.753407946568713,0.00023290736397373022,0.2126133933094208,0.2123804859454471,0.0,1.1137758052001328,1191.6302635280629,1190.5164877228628,106890.13732965232
1.3833333333333333,99.99835556250075,97.17011237589688,-2.8282431866038706,-2.82828969606022,0.0002458690656802631,0.2162168485583568,0.21597097949267652,0.0,1.1650675099936403,1218.9191457333573,1217.7540782233636,104522.19015445816
1.4,99.99826839355784,97.09449692426148,-2.903771469296359,-2.9038217520608867,0.0002602650870898954,0.2198264513880757,0.2195661863009858,0.0,1.2289170196403592,1246.1827624374491,1244.9538454178087,101304.95595073968
1.4166666666666667,99.99817863590079,97.01824651167442,-2.979932124226366,-2.9799864006288286,0.0002753478428143955,0.2234423812994396,0.22316703345662522,0.0,1.2960371667128336,1273.4117701596977,1272.115732992985,98154.26329319543
1.4333333333333331,99.99808628952961,96.94137280160564,-3.0567134879239717,-3.056771985689518,0.0002911173328537632,0.2270648111735423,0.22677369384068854,0.0,1.3664279512110624,1300.5971423119645,1299.2307143607534,95082.27003181893
1.45,99.99799135444432,96.8638871879146,-3.134104166529724,-3.1341671208383044,0.0003075735572079991,0.2306939066501327,0.2303863330929247,0.0,1.4400893731350484,1327.730164527929,1326.2900751547938,92097.76142347918
1.4666666666666666,99.99789383064491,96.78580080386187,-3.2120930267830374,-3.2121606803269227,0.0003247165158771026,0.2343298255609098,0.23400510904503272,0.0,1.517021432484789,1354.8024297760285,1353.2854083435436,89206.74285576468
1.4833333333333334,99.99779371813138,96.70712453126288,-3.2906691868684987,-3.2907417899079525,0.00034254620886107394,0.2379727174132728,0.23763017120441174,0.0,1.5972241292602856,1381.8058332850046,1380.2086091557444,86412.95757252011
1.5,99.99769101690372,96.62786900975009,-3.36982200715363,-3.3698998175707793,0.00036106263615991304,0.2416227229205102,0.24126166028435028,0.0,1.6806974634615368,1408.732567308718,1407.0518698452565,83718.3312544136
