Time (hours),I2 (nM),S2_free (nM),S2_total (nM)
0.0,99.99995281467703,8.011849534092775e-05,0.02372009641845905
0.016666666666666666,99.99982852051947,0.00021229544289455172,0.0861202985473736
0.03333333333333333,99.9996096620591,0.0003765841178192787,0.19592338348651517
0.05,99.99927667002355,0.000576820177720481,0.3629386758716311
0.06666666666666667,99.99879957985763,0.0008313396819389995,0.6021811570884887
0.08333333333333333,99.9981311075437,0.0011703839186463186,0.9373502670332847
0.1,99.99719883022854,0.001638017301679911,1.4047359635140348
0.11666666666666667,99.99589418162019,0.002297730851241285,2.058720257319665
0.13333333333333333,99.99405669351803,0.003243745906916379,2.979744213583947
0.15,99.99145103069768,0.004604290524519965,4.285515935288807
0.16666666666666666,99.98773382741365,0.006571689903918976,6.147703681132153
0.18333333333333332,99.98240483976608,0.009423165424790271,8.816064553192039
0.2,99.97472358407248,0.013563018638288854,12.65948771326893
0.21666666666666667,99.96362745839441,0.01959056952466722,18.20597749942001
0.23333333333333334,99.94754939825205,0.028383153819796638,26.230933912762488
0.25,99.92418329216787,0.04124611842586701,37.86865011682479
0.26666666666666666,99.89012146276423,0.060127204582817305,54.78072796582096
0.2833333333333333,99.84030729510621,0.08794716817890554,79.40165972789148
0.3,99.76720682570571,0.1291065517096014,115.29151420793293
0.31666666666666665,99.6595539035581,0.19026417790950018,167.62873784149616
0.3333333333333333,99.50045154091785,0.2815347447830362,243.86564002742188
0.35,99.26451365832538,0.418326487073796,354.5205204751908
0.36666666666666664,98.91361839819626,0.6241278450693168,513.9402537001782
0.38333333333333336,98.3907721859443,0.9346193866589151,740.5424581456796
0.4,97.61170083974011,1.4034526089453405,1055.4436278519884
0.4166666666666667,96.45438991724875,2.109766557518461,1477.621571818155
0.43333333333333335,94.74832801838134,3.1669100714591214,2013.7429412814213
0.45,92.26778527632854,4.7314575760825655,2643.712610400856
0.4666666666666667,88.73526743889619,7.014764156521739,3310.590718868523
0.48333333333333334,83.83717657357198,10.327896778577362,3928.89989768132
0.5,77.23381787486129,15.160738470040101,4422.07738080718
0.5166666666666667,68.59686601753207,22.41285206923544,4755.554271854851
0.5333333333333333,58.04848489041062,32.506654767270895,4944.562549119022
0.55,46.97665214762634,42.739063601531704,5035.472746145811
0.5666666666666667,37.01287805080856,50.0808770059456,5076.987558409553
0.5833333333333334,28.86701221498455,54.66652625713434,5098.2833316034985
0.6,22.475435766018403,57.846291828421634,5111.419483408097
0.6166666666666667,17.61960982025264,60.24709995927072,5120.632235493825
0.6333333333333333,13.968718786920045,62.29418786209383,5127.645839456526
0.65,11.25351259909628,64.10789609685379,5133.184595474889
0.6666666666666666,9.249970191367003,65.75620099611989,5137.666453889788
0.6833333333333333,7.779586655950316,67.27855108191075,5141.367192761688
0.7,6.7039651589619,68.7002172872641,5144.482484471723
0.7166666666666667,5.917873114753821,70.03869075397681,5147.15537597865
0.7333333333333333,5.342486524604091,71.30672097801029,5149.49147905774
0.75,4.9194766076199015,72.51392129808868,5151.568920531524
0.7666666666666667,4.606117932664014,73.66771274804528,5153.445465408867
0.7833333333333333,4.371384732910215,74.77392892607325,5155.1637973527
0.8,4.192914442845392,75.83722794082556,5156.755469166662
0.8166666666666667,4.054691402903209,76.8613842932258,5158.243854109208
0.8333333333333334,3.945307303632698,77.84950088810126,5159.6463391128345
0.85,3.856671590477697,78.80416544590798,5160.975944243752
0.8666666666666667,3.7830659458931923,79.72756705952092,5162.242510921594
0.8833333333333333,3.7204576729274175,80.6215836542839,5163.45356866369
0.9,3.666005293580888,81.48784796429845,5164.614964130029
0.9166666666666666,3.617705226392754,82.32779753538387,5165.731315752394
0.9333333333333333,3.5741409828735975,83.14271279965362,5166.806341268164
0.95,3.534306206971337,83.93374621588964,5167.843093209518
0.9666666666666667,3.4974804844892087,84.70194470278275,5168.844128087545
0.9833333333333333,3.463570675460025,85.36553042491782,5170.247237870982
1.0,3.431632466418343,86.15101437023885,5171.231849516855
1.0166666666666666,3.409354970486484,86.75886919395222,5172.115238072565
1.0333333333333334,3.3794689504566757,87.431691474936,5173.526828986362
1.05,3.3587475645387603,88.06482115699917,5174.475640823592
1.0666666666666667,3.337207282789146,88.63997507277583,5175.762846996318
1.0833333333333333,3.316007539126619,89.24222096089358,5177.070052243193
1.1,3.2947709132650105,89.83886381706313,5178.393584652636
1.1166666666666667,3.2736830821080503,90.42745554395643,5179.701856138844
1.1333333333333333,3.2528896924427695,91.0047102290632,5180.985052633378
1.15,3.2325196117372825,91.56949192846692,5182.23798193719
1.1666666666666667,3.2126623083513155,92.12129565886364,5183.458658814585
1.1833333333333333,3.1933737761784564,92.66001056795027,5184.646522388076
1.2,3.1746837877310514,93.1857224668718,5185.801762205089
1.2166666666666666,3.1566032647602906,93.69862587073362,5186.924952916301
1.2333333333333334,3.1391302001861967,94.19897452266883,5188.016869958208
1.25,3.122254094629565,94.68705406795162,5189.078389123497
1.2666666666666666,3.1059591261400206,95.16316611371181,5190.1104303917255
1.2833333333333334,3.0902263484149373,95.62761869094456,5191.113925511917
1.3,3.0750351799353917,96.08072041264772,5192.0897989918
1.3166666666666667,3.0603643916184917,96.522776852878,5193.038956921031
1.3333333333333333,3.0461927471749313,96.95408830071587,5193.962280517051
1.35,3.0324994067107705,97.37494838713084,5194.860622584062
1.3666666666666667,3.01926417102481,97.78564327683766,5195.734805797153
1.3833333333333333,3.0064676200180167,98.18645123076519,5196.585622138737
1.4,2.994091181627955,98.57764241364663,5197.41383306169
1.4166666666666667,2.9821171558799633,98.95947886402989,5198.220170105482
1.4333333333333333,2.970528710531617,99.33221457155302,5199.005335787067
1.45,2.959309859264997,99.69609562413906,5199.770004649722
1.4666666666666666,2.948445429652542,100.05136039976662,5200.514824393066
1.4833333333333334,2.9379210256172597,100.39823978538205,5201.240417033893
