CCD_um,COMSOL_S2_free_final_nM,Python_S2_free_final_nM,Difference_nM,Relative_Difference_percent
200.0,151.14707581815605,151.95173031106,-0.8046544929039499,-0.5309519382012426
300.0,115.11198351179009,115.09394073037548,0.018042781414607134,0.01567534065337693
500.0,71.2942233646477,71.54741384306512,-0.2531904784174088,-0.35450514761215246
800.0,33.21993188830061,33.10695185963154,0.11298002866906387,0.340676426465117
1000.0,16.261297030941595,16.177438835012026,0.08385819592956878,0.5170250547129547
1100.0,10.034121032956186,9.828390952288164,0.20573008066802245,2.0715414124946245
1200.0,4.996435677449099,4.502958081296337,0.4934775961527622,10.389665039381095
1300.0,1.4109279505048016,1.3889009308554503,0.022027019649351276,1.5734547061783146
1500.0,0.0508909875177669,0.0736868932006701,-0.022795905682903198,-36.597035607669476
