CCD_um,COMSOL_I2_final_nM,Python_I2_final_nM,Difference_nM,Relative_Difference_percent
200.0,1.942971017793738,1.9392799593659,0.003691058427838012,0.19015042816930358
300.0,2.5403762196497013,2.544953384653658,-0.0045771650039565515,-0.1800144871665041
500.0,4.025364302823604,4.032574225264912,-0.007209922441307803,-0.17895203385271102
800.0,8.222471133148815,8.328479206746456,-0.10600807359764097,-1.2809907760053343
1000.0,15.557921499267366,15.68898675481889,-0.13106525555152437,-0.838900632893077
1100.0,23.036104438175627,23.46850135989315,-0.43239692171752253,-1.8595875152455497
1200.0,37.35442117140303,40.13773959206746,-2.783318420664429,-7.183483834345409
1300.0,67.62429181235049,69.21734650592603,-1.5930546935755387,-2.328318650892345
1500.0,98.39724040315969,97.6811389560886,0.7161014470710825,0.7304236697704086
