Time_hours,I2_diff_nM,I2_percent_diff,S2_free_diff_nM,S2_free_percent_diff,S2_total_diff_nM,S2_total_percent_diff,COMSOL_I2_nM,FiPy_I2_nM
0.0,-0.8187261205877547,-0.818726120586936,2.413532853782324e-05,24135328.537823234,0.003590252789615,3590252789.615,100.0,99.18127387941225
0.016666666666666666,-0.818817981425795,-0.8188177404425871,0.00013454650816549515,2644.5120461597176,0.04978863701588775,-336.1640180131723,100.00002943052857,99.18121144910278
0.03333333333333333,-0.8192027099398871,-0.8192005765132326,0.0002850630868058494,1188.7079939394973,0.2458787331025539,-183.88357761378902,100.00026042777513,99.18105771783524
0.05,-0.819930988720941,-0.8199251219815535,0.0004836142613166727,1010.7955480082801,0.6187892023684802,-167.44722523787658,100.00071552126045,99.1807845325395
0.06666666666666667,-0.8209721599463933,-0.8209612898591659,0.0007553903193160599,971.5922695501451,1.1131174673015107,-172.08488605019625,100.00132406808221,99.18035190813582
0.08333333333333333,-0.8222475107975242,-0.8222315117665292,0.0011378163384750657,965.8932716476412,1.6200834070587633,-196.1430424359822,100.00194580601008,99.17969829521256
0.1,-0.823689891144312,-0.8236699505449535,0.0016842628172571243,963.3817969232558,2.116023026662366,-252.86305033463788,100.00242094524896,99.17873105410465
0.11666666666666667,-0.8252776303221054,-0.8252562601519506,0.0024724350494100935,953.8167008384828,2.6312207793543614,-410.87589830489776,100.00258951920287,99.17731188888077
0.13333333333333333,-0.8273048515078187,-0.8272838370015566,0.0036160615303827814,933.4307055969965,3.2182190391130683,-1727.3865307025765,100.00254018082971,99.1752353293219
0.15,-0.8300562368293498,-0.83003754073754,0.005277861774492421,894.4235632525616,3.9737690011671134,683.4579415603116,100.00225243920451,99.17219620237516
0.16666666666666666,-0.833794481435902,-0.833781680987545,0.007689394680841175,831.959432497492,5.368301837098721,378.2565238072423,100.00153522772388,99.16774074628798
0.18333333333333332,-0.8389936644373108,-0.838992098058169,0.011167035637844866,741.8742742251637,8.23936820570516,450.9844967319639,100.00018669762284,99.16119303318553
0.2,-0.8462440588434248,-0.8462627777956331,0.016354575350653298,699.740714091989,13.36358320523092,873.0592818855856,99.9977880448549,99.15154398601148
0.21666666666666667,-0.8564244504462124,-0.856478344123054,0.024036955196005162,665.4920810933196,21.90756059262754,19294.81687003751,99.99370752593245,99.13728307548624
0.23333333333333334,-0.8721783923202935,-0.8722802764746334,0.035370283865976876,625.7473508788911,34.26819799200344,-2015.2227524603136,99.98831979147529,99.116141399155
0.25,-0.8975937069084949,-0.8977526782842993,0.05215369215621061,585.3131994868734,49.798667081411686,-3137.498872034215,99.98229229713846,99.08469859022996
0.26666666666666666,-0.9368598577785718,-0.9370975567169757,0.07707588974066557,544.789653856429,68.37493900939367,2212.747502565117,99.97463455777499,99.03777469999642
0.2833333333333333,-0.9978540392027071,-0.9982000629656529,0.11421561364576963,504.97561123591754,91.38932895219442,621.5374195750433,99.96533522920085,98.96748118999814
0.3,-1.0899200881389106,-1.0904471923367511,0.1696387068112131,464.2243682995795,121.68075263943635,337.6399346589848,99.95166164830032,98.8617415601614
0.31666666666666665,-1.2249961565541838,-1.225891721120617,0.25229025797659055,420.4325888084704,169.9388896212192,262.4456156764683,99.92694586705909,98.7019497105049
0.3333333333333333,-1.418709677282763,-1.4204432787156651,0.37622645149716843,377.5927415336941,252.79291386254536,262.11907723517896,99.87795349097712,98.45924381369436
0.35,-1.6987230907503204,-1.7023428577979944,0.5637452698378722,339.29773408480094,386.3251290498466,291.687771528124,99.78736556899833,98.088642478248
0.36666666666666664,-2.1116012861456,-2.11941397789232,0.8506330705939698,307.0499611812216,582.3587890209678,315.6183734908957,99.63137490691608,97.51977362077048
0.38333333333333336,-2.7309294357188776,-2.748146248282861,1.2952790532432994,281.5349304639896,844.1859099521629,303.4587272865649,99.37351177807624,96.64258234235736
0.4,-3.6697195396804574,-3.708419571699788,1.9938334341684947,262.7696545972403,1158.3573223016049,254.74751723662496,98.95642789941105,95.2867083597306
0.4166666666666667,-5.10262477575624,-5.191065447209827,3.0984983592926465,250.00810926963877,1483.3014605596438,193.52279549865108,98.2962905715952,93.19366579583895
0.43333333333333335,-7.277814237074054,-7.481965181775065,4.850635294568489,242.77336767591606,1752.3609753434253,140.7659889796958,97.27142615945641,89.99361192238236
0.45,-10.501512531448753,-10.973307627469033,7.619032602936782,240.5820592093697,1865.1218063021963,98.81599129935651,95.70052064474864,85.19900811329988
0.4666666666666667,-15.068040844782601,-16.149485791272575,12.021865626030339,243.52585239784844,1722.4013708910766,64.96964674667309,93.30353324877655,78.23549240399394
0.48333333333333334,-21.26246552656289,-23.684173618547288,19.301699066540316,256.44017110461056,1332.0510816616943,38.76018638403349,89.77499434427546,68.51252881771256
0.5,-28.62523755592754,-33.77304615103607,29.227364650224622,259.069607495468,832.3194314954662,20.17667885422693,84.75764201984967,56.13240446392213
0.5166666666666667,-34.51008216935247,-44.3164704863647,35.035005892962836,207.95333442966216,404.3168345932918,8.742980935264741,77.8719103542468,43.36182818489432
0.5333333333333333,-36.22589580629403,-52.68002526955835,33.09998093229444,130.82579094790364,145.33466952718118,2.958815964914928,68.7659043838288,32.54000857753477
0.55,-33.28429740025206,-57.883745583402394,25.412232004761712,68.66121593986846,35.099213203035106,0.6967361561511559,57.50197583920368,24.217678438951623
0.5666666666666667,-27.204448110044503,-60.06495678196681,16.82514981260698,34.604175688205764,5.373250068094421,0.10581308079149772,45.29171345071537,18.087265340670868
0.5833333333333334,-20.359086298497836,-59.812055686716924,13.996745983836512,25.926848284998655,-0.31236418656408205,-0.006134758400446853,34.03843266159363,13.679346363095794
0.6,-15.38735796943535,-59.305501709469986,13.594606855132596,24.005796125000607,-6.509579241569554,-0.1275362086323614,25.945919899230816,10.558561929795466
0.6166666666666667,-11.506519845723544,-57.88617732771908,13.33555562466509,22.629427420362976,-11.14733134272501,-0.2179907928799071,19.87783677702916,8.371316931305616
0.6333333333333333,-8.556207229701698,-55.53671994146439,13.189671833051257,21.637079418114315,-14.571579393441425,-0.284539843601506,15.406396414236184,6.850189184534485
0.65,-6.107852638514529,-51.305814425543296,13.075824125119333,20.812029022549343,-17.391054665698903,-0.33918795692157927,11.904796185093488,5.79694354657896
0.6666666666666666,-4.238421920418685,-45.54217148661137,13.01371361394871,20.163325023299407,-19.517402475538802,-0.3802901423211064,9.30658723995883,5.068165319540145
0.6833333333333333,-2.964646827651057,-39.388296261758335,13.011872947846214,19.683187744958737,-20.93259006286644,-0.40755415460343564,7.5267201401905055,4.562073312539448
0.7,-2.0121421112939686,-32.351098613636104,13.03630608736843,19.293129680275264,-21.983641059724505,-0.4277448083363461,6.219702568040432,4.207560456746464
0.7166666666666667,-1.434029619462596,-26.607199962395875,13.097219529386493,19.000695353805433,-22.59473862279083,-0.43940956065857195,5.389629955285457,3.955600335822861
0.7333333333333333,-1.0273783477274407,-21.403067327088582,13.171753938656167,18.75828383559095,-23.00595457754116,-0.44720802708718477,4.800145381058286,3.772767033330845
0.75,-0.818936510888157,-18.380667351417863,13.265570741426927,18.57034350532299,-23.18226331931055,-0.45046662679130683,4.455423163983241,3.636486653095084
0.7666666666666667,-0.679440611769754,-16.13461077103713,13.363789867151667,18.40812149781838,-23.278826595043938,-0.4521896206556814,4.211075317498626,3.5316347057288717
0.7833333333333333,-0.6186812070025578,-15.212886850685848,13.469024004884346,18.273305662837874,-23.28019327434231,-0.4520786365527535,4.0668231681447935,3.4481419611422357
0.8,-0.5833373761205061,-14.720805528926968,13.575230296427549,18.15408227892237,-23.24891758053036,-0.4513432383378865,3.962672932262464,3.379335556141958
0.8166666666666667,-0.5712959841637866,-14.678345542843308,13.682304298894962,18.048796885071535,-23.188175263529047,-0.45004451165710346,3.8921006627184482,3.3208046785546617
0.8333333333333334,-0.5674811769422594,-14.789266592879383,13.788905440373185,17.954134002977383,-23.115543606357278,-0.44852179466877257,3.837115068307014,3.2696338913647547
0.85,-0.5668077968377143,-14.952596936377027,13.893687437017903,17.867057466544892,-23.037941133400636,-0.4469083646939389,3.790698025463513,3.2238902286257987
0.8666666666666667,-0.5675784289022179,-15.135983404699962,13.99749407275256,17.788046599400385,-22.955729589781185,-0.4452108666730137,3.7498615961143287,3.182283167212111
0.8833333333333333,-0.5652173708394748,-15.238426453842969,14.096044815019695,17.710043341849563,-22.881990531430347,-0.4436815459899409,3.7091583736435894,3.1439410028041146
0.9,-0.5610963960153077,-15.29139178641855,14.191363810739603,17.63558548033075,-22.81203840166927,-0.44222958501328014,3.6693611924741134,3.1082647964588057
0.9166666666666666,-0.5564319910266966,-15.323362803608688,14.285368683478325,17.566977257983456,-22.74152281939496,-0.4407707481156091,3.6312655266527543,3.0748335356260577
0.9333333333333333,-0.5515431895149394,-15.34243886017005,14.37877502804534,17.504738252657148,-22.669165212806547,-0.4392801574003068,3.5948860186201443,3.043342829105205
0.95,-0.5468329019998115,-15.358756404056997,14.46694054956859,17.44181276969383,-22.603250492115876,-0.4379174470434677,3.5603983004770328,3.0135653984772213
0.9666666666666667,-0.5423689358387902,-15.374600128117649,14.554422163815588,17.384348610602437,-22.53581449532794,-0.4365287785538417,3.5276945826481096,2.9853256468093194
0.9833333333333333,-0.538291594286239,-15.393944850101374,14.642181762103178,17.333283804086523,-22.465292666176538,-0.43508383750887236,3.4967748651334176,2.9584832708471787
1.0,-0.5342758038068274,-15.40943818293989,14.727741114256105,17.28481030207789,-22.395572884697685,-0.4336574608456159,3.4671984627118064,2.932922658904979
1.0166666666666666,-0.5294017029584621,-15.398771352527708,14.80414246157541,17.22916242749875,-22.33762495112296,-0.4324609621918879,3.4379476831192903,2.908545980160828
1.0333333333333334,-0.5245086214515964,-15.382489331352026,14.877977265684379,17.17524979832493,-22.281088792126866,-0.4312944329699475,3.4097772482583792,2.885268626806783
1.05,-0.5196710005143559,-15.362668086232883,14.950003906860132,17.12386408142027,-22.224809138745513,-0.43013548119170864,3.382687158129073,2.8630161576147173
1.0666666666666667,-0.5149552094452186,-15.3412182974965,15.020941302396366,17.075730521904163,-22.167704121837232,-0.42896315015954445,3.356677412731372,2.8417222032861535
1.0833333333333333,-0.5104210197273895,-15.319916688287265,15.091472196947322,17.031515765648823,-22.10875783846859,-0.42775777239858054,3.3317480120652903,2.8213269923379007
1.1,-0.5061226742878828,-15.300427279815972,15.162246028768877,16.99183466598184,-22.047014091858728,-0.42650084653083886,3.307898956130785,2.801776281842902
1.1166666666666667,-0.5021096884351146,-15.284316023544699,15.23388144834641,16.957256242391555,-21.981571036925743,-0.42517493186985095,3.285130244927913,2.7830205564927986
1.1333333333333333,-0.49788988073914275,-15.259101600407535,15.298153587403462,16.916911096567897,-21.927746036664757,-0.4240749442560931,3.2629042899261265,2.7650144091869837
1.15,-0.49369630389574626,-15.230900926839604,15.358762108496506,16.8755449486929,-21.878979913653893,-0.42307441865102224,3.241412351455409,2.747716047559663
1.1666666666666667,-0.4897378124159939,-15.205354453679279,15.419037759167225,16.837309448678067,-21.829386797086045,-0.4220599228859811,3.220824702855154,2.73108689043916
1.1833333333333333,-0.48605011357545624,-15.183650495541112,15.479496096898757,16.802686544772435,-21.778241141953004,-0.4210174236182327,3.201141344125432,2.7150912305499757
1.2,-0.48266632771334494,-15.166919600874346,15.54063095509342,16.772126938282636,-21.724853423299464,-0.4199335903280957,3.182362275266186,2.6996959475528413
1.2166666666666666,-0.4796172357988966,-15.156237348004543,15.602915766443118,16.746053205024403,-21.668567571359745,-0.41879574474770287,3.1644874962774736,2.684870260478577
1.2333333333333334,-0.4769314953486723,-15.152626475050244,15.666804770679718,16.724862612542726,-21.608758656414466,-0.41759181519412264,3.1475170071592373,2.670585511810565
1.25,-0.47439342577271537,-15.150490310754618,15.730590627753472,16.70627285904173,-21.547912894980982,-0.4163696026305213,3.1312084033400254,2.65681497756731
1.2666666666666666,-0.47081597576545064,-15.117633692329589,15.783975069808264,16.677464380264976,-21.500871889611517,-0.4154146161925921,3.114349674904588,2.6435336991391374
1.2833333333333334,-0.46725501045735696,-15.082405170678303,15.819620460555768,16.632535029987682,-21.401184129815192,-0.4134440986063025,3.098013911936704,2.630758901479347
1.3,-0.4637372889266884,-15.045653145071801,15.869297158894824,16.604947739699103,-21.288006622205103,-0.4112147440035757,3.0822011144364296,2.618463825509741
1.3166666666666667,-0.46026945599304137,-15.007589512576223,15.914229792827115,16.57488895296403,-21.1060031933348,-0.40765780597500023,3.0669112824036944,2.606641826410653
1.3333333333333333,-0.4569280365355728,-14.970721377057332,15.964749684868835,16.55309294296128,-20.919169362531647,-0.40400959141412474,3.0521444158385407,2.595216379302968
1.35,-0.45374478827573084,-14.936130596083197,16.017501556846014,16.535976739797977,-20.73194322542622,-0.4003557964375976,3.0379005147409686,2.5841557264652377
1.3666666666666667,-0.4507347608700507,-14.904364938131469,16.07211961872966,16.523097089191292,-20.544769155208087,-0.3967049680907813,3.024179579110964,2.573444818240913
1.3833333333333333,-0.44758240294251106,-14.866614883406456,16.119002644784388,16.502930639925996,-20.37219300736706,-0.3933367979633736,3.010654452529195,2.563072049586684
1.4,-0.4431104635827561,-14.783552449644558,16.15330981388763,16.470606877057154,-20.2815583590409,-0.3915513101267017,2.997320603943379,2.554210140360623
1.4166666666666667,-0.4393871438327075,-14.722921571358292,16.183251304921214,16.435579203109924,-20.120513330303766,-0.38840772941517404,2.9843746819432937,2.544987538110586
1.4333333333333333,-0.4349045155313309,-14.634298188313291,16.204427311932633,16.39341925658689,-20.01955142883071,-0.38642523523205846,2.971816686528939,2.536912170997608
1.45,-0.4310035318024137,-14.562668705453166,16.229137987150338,16.356595051316418,-19.857321421734923,-0.3832613427392319,2.9596466177003435,2.52864308589793
1.4666666666666666,-0.42755944444715865,-14.504040059925064,16.25908871768941,16.32674926783113,-19.685828628493255,-0.3799199919597844,2.947864475457493,2.5203050310103343
1.4833333333333334,-0.4244662572050233,-14.4549823303649,16.290541051927164,16.300056975475936,-19.514434791898566,-0.37658186582102754,2.9364702598004015,2.5120040025953783
1.5,-0.42164211106894456,-14.412828709336464,16.32257423451908,16.275559467966577,-19.34539542342918,-0.3732904658139237,2.925463970729055,2.5038218596601105
1.5166666666666666,-0.4190381261612566,-14.37599730708913,16.354991564777123,16.25303213071025,-19.17922583584277,-0.370055703686628,2.914845608243425,2.4958074820821685
1.5333333333333334,-0.4166285432749812,-14.343674412624024,16.38782361916867,16.232479552103836,-19.015928106025058,-0.36687758685109795,2.9046151723435543,2.487986629068573
1.55,-0.4144017638544666,-14.315520148876583,16.42118721094687,16.213992436884137,-18.855318668761356,-0.3637525420397165,2.8947726630294426,2.480370899174976
1.5666666666666667,-0.4123544221942086,-14.291471882950631,16.455236571068554,16.19769823229421,-18.69713605909783,-0.3606754949621124,2.8853180803010616,2.472963658106853
1.5833333333333333,-0.4104877930025732,-14.271624154289917,16.490143163458256,16.18374084978102,-18.541084042483817,-0.357640702687945,2.8762514241584256,2.4657636311558524
1.6,-0.40880568906395265,-14.256157823629382,16.526086075721267,16.17227113379207,-18.386851681895678,-0.3546421408171907,2.8675726946015345,2.458767005537582
1.6166666666666667,-0.40731325160733745,-14.245298890793816,16.563246955484686,16.163441947112876,-18.234123669601104,-0.35167370271883625,2.8592818916303884,2.451968640023051
1.6333333333333333,-0.4056652908289782,-14.228737298653618,16.595142716016298,16.149871962202894,-18.08760517024075,-0.3488257677258143,2.8510280448647762,2.445362754035798
1.65,-0.4037204584928302,-14.20218817092549,16.6191542288029,16.12861954301726,-17.949094300513025,-0.3461328383861694,2.8426637756083153,2.438943317115485
1.6666666666666667,-0.40188351092063934,-14.177846741665293,16.643028567024757,16.10842644208957,-17.812586175245997,-0.34347946608480945,2.83458777788465,2.4327042669640107
1.6833333333333333,-0.4001604220157988,-14.15595071048156,16.666938603500398,16.089446999795967,-17.67778491536137,-0.34085992458359227,2.8268000516938088,2.42663962967801
1.7,-0.39855701283144285,-14.13673353016519,16.691053318343677,16.071830663369745,-17.544402505494872,-0.3382686409928243,2.8193005970357916,2.4207435842043488
1.7166666666666666,-0.3970789189225141,-14.120422947583542,16.71553761960297,16.05572197717966,-17.412159025237088,-0.3357002000866908,2.812089413910556,2.4150104949880418
1.7333333333333334,-0.3957315758273716,-14.107240175805542,16.740552266947944,16.041260667040692,-17.280782694048867,-0.3331493450292177,2.8051665023181442,2.4094349264907726
1.75,-0.3945202148534559,-14.097399431463352,16.766253862299706,16.02858178249947,-17.150009799833242,-0.3306109758613164,2.7985318622585567,2.4040116474051008
1.7666666666666666,-0.3934498646735922,-14.091107684026111,16.79279488405696,16.01781587402751,-17.019584555273468,-0.32808014660001583,2.792185493731779,2.3987356290581867
1.7833333333333334,-0.3925253561402404,-14.088564528160106,16.820323749557232,16.009089190165405,-16.889258910233366,-0.3255520614957253,2.786127396737797,2.3936020405975564
1.8,-0.39175132881466057,-14.089962127450127,16.84898489557051,16.002523884876837,-16.758792338416242,-0.32302207079842826,2.780357571276639,2.3886062424619783
1.8166666666666667,-0.3911322383359579,-14.095485199213755,16.8789188699797,15.998238228748804,-16.627951610258606,-0.32048566626365277,2.774876017348305,2.383743779012347
1.8333333333333333,-0.3906723641197174,-14.105311022645795,16.910262430015948,15.996346819887407,-16.496510559860326,-0.317938476548505,2.769682734952781,2.3790103708330634
1.85,-0.390375817088934,-14.119609459863376,16.94314864391447,15.996960791842705,-16.364249851024397,-0.3153762625954038,2.7647777240900524,2.3744019070011184
1.8666666666666667,-0.39024654726591734,-14.138542983777823,16.977706993856586,16.000188016877253,-16.23095674578053,-0.3127949130683768,2.760160984760148,2.3699144374942307
1.8833333333333333,-0.3899888462544694,-14.152936819459955,17.008925819411502,16.000526650973008,-16.10895787748086,-0.3104312106392579,2.755533012088989,2.3655441658345198
1.9,-0.3891571171196553,-14.148880616860664,17.029221426789377,15.98971404103355,-16.0168520958332,-0.30864241389333535,2.750444559138927,2.3612874420192718
1.9166666666666667,-0.388378543957256,-14.145904710363757,17.049411553588612,15.979554350514718,-15.928347035469415,-0.30692338676154723,2.745519299720513,2.357140755763257
1.9333333333333333,-0.38765650377312344,-14.14413866990783,17.0696123511335,15.970151338284897,-15.843254146040636,-0.3052704831754185,2.740757233833776,2.3531007300606523
1.95,-0.3869942464140066,-14.143707902590688,17.089936881719055,15.961605336535115,-15.76139040713133,-0.30368016454503327,2.7361583614787293,2.3491641150647227
1.9666666666666666,-0.38639490037773516,-14.144733754159807,17.110495211095284,15.954013411699485,-15.682578136190386,-0.30214899600906786,2.731722682655345,2.34532778227761
1.9833333333333334,-0.38586147832451845,-14.147333604234172,17.131394498212146,15.94746951897895,-15.606644803844574,-0.30067364282916714,2.727450197363595,2.3415887190390765
2.0,-0.3853968823022136,-14.15162095553549,17.152739082201634,15.942064650666705,-15.53342285639792,-0.29925086692478264,2.72334090560355,2.337944023301336
2.0166666666666666,-0.3850039086990189,-14.157705517444793,17.174630566602858,15.93788697849042,-15.462749545330553,-0.2978775235447845,2.719394807375167,2.334390898676148
2.033333333333333,-0.38468525293826783,-14.165693284253233,17.197167900864827,15.935021990202882,-15.394466763568744,-0.2965505580713582,2.7156119026784467,2.330926649740179
2.05,-0.38444351392867393,-14.175686608447164,17.22044745917556,15.933552620655648,-15.328420888298751,-0.29526700295172065,2.711992191513403,2.327548677584729
2.066666666666667,-0.3842811982836585,-14.187784269386478,17.244563116687914,15.933559377600647,-15.264462630004346,-0.294023974751405,2.7085356738800215,2.324254475596363
