Time_hours,I2_diff_nM,I2_percent_diff,S2_free_diff_nM,S2_free_percent_diff,S2_total_diff_nM,S2_total_percent_diff,COMSOL_I2_nM,FiPy_I2_nM
0.0,-0.6928934396834165,-0.6928934396834165,0.0001872119999451,0.00018721199994509998,0.0278823619691567,0.0005467129797873863,100.0,99.30710656031658
0.016666666666666666,-0.6933342726403708,-0.6933342726403708,0.0007296549767804161,0.0007296549767804161,0.2505152035143387,0.004912062814006641,100.0000769295223,99.30674265688192
0.03333333333333333,-0.6944723202921494,-0.6944723202921494,0.001545739046603305,0.001545739046603305,0.8322827864813434,0.016319270323163593,100.00038035502227,99.30590803473012
0.05,-0.6965004775103836,-0.6965004775103836,0.0029188723721387784,0.0029188723721387784,1.8316424468451489,0.03591455778127743,100.00080812587922,99.30430764836883
0.06666666666666667,-0.69984364158897,-0.69984364158897,0.005292822563665404,0.005292822563665405,3.3405133540894383,0.06550026184489095,100.00123129482219,99.30138765323322
0.08333333333333333,-0.7051553665526455,-0.7051553665526455,0.009412941893240795,0.009412941893240795,5.719484583663402,0.11214675654241965,100.0013113686396,99.29615600208696
0.1,-0.7136222741152665,-0.7136222741152665,0.016509501812846043,0.016509501812846043,9.65465164681547,0.18930689503559744,100.00048104634347,99.2868587722282
0.11666666666666667,-0.7279399459531959,-0.7279399459531959,0.02889862531716434,0.02889862531716434,16.7231589788932,0.32790507801751373,99.99835483291044,99.27041488695724
0.13333333333333333,-0.7529346181400598,-0.7529346181400598,0.05057281083400234,0.05057281083400234,29.572970238483027,0.5798621615388828,99.99436546273266,99.2414308445926
0.15,-0.7963343592104621,-0.7963343592104621,0.08814042013681919,0.08814042013681918,52.37557753514551,1.026972108532265,99.98682065893932,99.19048629972886
0.16666666666666666,-0.8715663030407654,-0.8715663030407654,0.15313245020990515,0.15313245020990515,90.67246337749503,1.7778914387744127,99.97270693816255,99.10114063512178
0.18333333333333332,-1.002877838341206,-1.002877838341206,0.2655863413577725,0.2655863413577725,152.9053216741031,2.9981435622373156,99.94760900432534,98.94473116598414
0.2,-1.2316029929973098,-1.2316029929973098,0.4603799147400798,0.46037991474007983,255.08415546166498,5.0016501070914705,99.90294695455927,98.67134396156196
0.21666666666666667,-1.6294600626910665,-1.6294600626910665,0.7977898967416117,0.7977898967416117,424.262873216471,8.318879866989628,99.82398124268246,98.1945211799914
0.23333333333333334,-2.31527685341716,-2.31527685341716,1.380658716463789,1.380658716463789,701.4693938665039,13.754301840519682,99.68162471906324,97.36634786564608
0.25,-3.4769001946552294,-3.4769001946552294,2.376807456495256,2.376807456495256,1121.0163327847797,21.9807124075447,99.41798387913383,95.9410836844786
0.26666666666666666,-5.3989077052224985,-5.398907705222498,4.036632759049056,4.036632759049056,1659.702997354344,32.54319602655577,98.93386926468744,93.53496155946495
0.2833333333333333,-8.441008708992825,-8.441008708992825,6.660976345587641,6.660976345587641,2169.1651254121316,42.532649517884934,98.06068592583931,89.61967721684648
0.3,-12.894226756497233,-12.894226756497233,10.454544149100633,10.454544149100633,2391.8072158870564,46.89818070366777,96.52752849630642,83.63330173980918
