Time_hours,I2_diff_nM,I2_percent_diff,S2_free_diff_nM,S2_free_percent_diff,S2_total_diff_nM,S2_total_percent_diff,COMSOL_I2_nM,FiPy_I2_nM
0.0,0.0,0.0,3.102856038473922e-09,3.102856038473922e-09,3.102856038473922e-09,6.084031447988083e-11,100.0,100.0
0.016666666666666666,-1.861721443674469e-09,-1.861721443674469e-09,2.2424222932766844e-08,2.2424222932766844e-08,9.386506736818412e-07,1.840491517023218e-08,100.0,99.99999999813828
0.03333333333333333,-1.5286005350390042e-08,-1.5286005350390042e-08,8.76635254081345e-08,8.766352540813448e-08,7.610546863211987e-06,1.4922640908258798e-07,100.00000000000264,99.99999998471664
0.05,-1.6236234046118625e-07,-1.6236234046118625e-07,2.465328862182213e-07,2.465328862182213e-07,8.060864118353618e-05,1.5805615918340427e-06,100.00000000016956,99.99999983780722
0.06666666666666667,-4.960982948887249e-07,-4.960982948887249e-07,5.590348745327981e-07,5.590348745327981e-07,0.00024645483777048104,4.832447799421196e-06,100.00000000211404,99.99999950601574
0.08333333333333333,-1.1576102139088107e-06,-1.1576102139088107e-06,1.0845417909608195e-06,1.0845417909608195e-06,0.0005744625065754429,1.1263970717165548e-05,100.00000001715546,99.99999885954524
0.1,-2.3352967275513947e-06,-2.3352967275513947e-06,1.8773818181362204e-06,1.8773818181362204e-06,0.0011555743959398633,2.265832148901693e-05,100.00000006703857,99.99999773174184
0.11666666666666667,-4.258710774251995e-06,-4.258710774251995e-06,2.982850078865174e-06,2.982850078865174e-06,0.002097687779448771,4.113113293036806e-05,100.00000018350686,99.99999592479608
0.13333333333333333,-7.198002521136004e-06,-7.198002521136004e-06,4.431761846290062e-06,4.431761846290062e-06,0.0035222997610036577,6.906470119615015e-05,100.00000041551507,99.99999321751255
0.15,-1.1456140313725882e-05,-1.1456140313725882e-05,6.243735208495859e-06,6.243735208495859e-06,0.005561649601247529,0.00010905195296563782,100.0000008297298,99.99998937358949
0.16666666666666666,-1.7395485784277298e-05,-1.7395485784277298e-05,8.429121198559376e-06,8.429121198559376e-06,0.008367283095014279,0.0001640643744120447,100.0000015447637,99.99998414927792
0.18333333333333332,-2.538280196517917e-05,-2.538280196517917e-05,1.0991482246379913e-05,1.0991482246379913e-05,0.012097432110890793,0.00023720455119393712,100.00000268256493,99.99997729976296
0.2,-3.5355795475311425e-05,-3.5355795475311425e-05,1.3930173412273386e-05,1.3930173412273386e-05,0.01686331724080865,0.00033065327923154217,100.00000393979194,99.99996858399646
0.21666666666666667,-4.7366499202894374e-05,-4.7366499202894374e-05,1.7240352821014596e-05,1.7240352821014596e-05,0.022729343077743505,0.0004456733936812452,100.00000513447762,99.99995776797842
0.23333333333333334,-6.158629966535045e-05,-6.158629966535045e-05,2.091559170610554e-05,2.0915591706105542e-05,0.02973345213804842,0.0005830088654519298,100.00000621293707,99.9999446266374
0.25,-7.822279128788523e-05,-7.822279128788523e-05,2.4949741163600715e-05,2.4949741163600715e-05,0.03790185128773913,0.0007431735546615516,100.00000716732507,99.99992894453378
0.26666666666666666,-9.760641893308275e-05,-9.760641893308275e-05,2.9339400169178615e-05,2.9339400169178615e-05,0.04719350511869084,0.0009253628454645262,100.00000812204429,99.99991051562536
0.2833333333333333,-0.00011991494105245692,-0.00011991494105245692,3.4077639228809905e-05,3.4077639228809905e-05,0.0577349036763121,0.001132056934829649,100.0000090572618,99.99988914232075
0.3,-0.00014626885014479285,-0.00014626885014479285,3.915758701965641e-05,3.915758701965641e-05,0.0693060726068065,0.0013589426001334609,100.00001090286574,99.9998646340156
0.31666666666666665,-0.0001765103984041616,-0.0001765103984041616,4.4579161704687903e-05,4.4579161704687903e-05,0.08211647470178259,0.0016101269549369133,100.0000133156694,99.999836805271
0.3333333333333333,-0.00021123562075331392,-0.00021123562075331392,5.0411126404550824e-05,5.0411126404550824e-05,0.09604126940938838,0.0018831621452821252,100.00001639703065,99.9998051614099
0.35,-0.00025044870982071643,-0.00025044870982071643,5.653447510225178e-05,5.653447510225178e-05,0.11087182684401226,0.0021739573890982794,100.00002019168645,99.99976974297662
0.36666666666666664,-0.0002933328967316129,-0.0002933328967316129,6.301057240087872e-05,6.301057240087872e-05,0.12684848198660564,0.0024872251369922674,100.00002368589026,99.99973035299352
