x,phi
49.375,7.011544965241191e-30
49.625,8.803619104067593e-30
49.875,1.1049802009740994e-29
50.125,1.3864155931340937e-29
50.375,1.7389136312518127e-29
50.625,2.180259479507352e-29
50.875,2.7326493240630695e-29
51.125,3.42377427909474e-29
51.375,4.2881681179507175e-29
51.625,5.368882422275616e-29
51.875,6.719567917923328e-29
52.125,8.407059527107923e-29
52.375,1.0514585849313318e-28
52.625,1.3145752420517572e-28
52.875,1.6429483460783835e-28
53.125,2.0526150466004363e-28
53.375,2.563516985114788e-28
53.625,3.200441827066737e-28
53.875,3.9941896127819042e-28
54.125,4.983017070186486e-28
54.375,6.214425464559556e-28
54.625,7.7473728705019e-28
54.875,9.65501059761964e-28
55.125,1.2028066692006866e-27
55.375,1.4979027960853425e-27
55.625,1.864730704100827e-27
55.875,2.3205624140648924e-27
56.125,2.886788604651021e-27
56.375,3.5898910035177274e-27
56.625,4.4626420181311046e-27
56.875,5.5455841551616265e-27
57.125,6.888853798573314e-27
57.375,8.554428657347818e-27
57.625,1.0618896262440768e-26
57.875,1.3176863031731315e-26
58.125,1.6345150537863925e-26
58.375,2.0267958812928305e-26
58.625,2.5123217154634995e-26
58.875,3.113039260526012e-26
59.125,3.8560087060806117e-26
59.375,4.774582827421554e-26
59.625,5.909855081486863e-26
59.875,7.312437395404395e-26
60.125,9.04464188631837e-26
60.375,1.1183157279056592e-25
60.625,1.3822330952845715e-25
60.875,1.7078192140310176e-25
61.125,2.1093381781747465e-25
61.375,2.6043191071216505e-25
61.625,3.21429552335709e-25
61.875,3.9657103260251595e-25
62.125,4.89102302887429e-25
62.375,6.030063956038327e-25
62.625,7.431689849254881e-25
62.875,9.155807205918294e-25
63.125,1.127584408742942e-24
63.375,1.3881768654584248e-24
63.625,1.708377395809666e-24
63.875,2.1016774332126306e-24
64.125,2.5845890067109923e-24
64.375,3.1773135035552593e-24
64.625,3.9045568012162e-24
64.875,4.7965224259836704e-24
65.125,5.890121158760312e-24
65.375,7.230443698911551e-24
65.625,8.872552911145915e-24
65.875,1.0883664176454833e-23
66.125,1.334579687759221e-23
66.375,1.635899759206726e-23
66.625,2.0045256766770962e-23
66.875,2.4553266261033326e-23
67.125,3.006419607477685e-23
67.375,3.6798705914494753e-23
67.625,4.5025452300969076e-23
67.875,5.507140626157322e-23
68.125,6.73343621653356e-23
68.375,8.229809721795699e-23
68.625,1.0055073625736089e-22
68.875,1.2280699104153328e-22
69.125,1.4993508111219013e-22
69.375,1.8298930923968766e-22
69.625,2.232494640245921e-22
69.875,2.7226846217708515e-22
70.125,3.3192993136998183e-22
70.375,4.0451778100024077e-22
70.625,4.928002242219558e-22
70.875,6.0013121400881305e-22
71.125,7.3057285523092665e-22
71.375,8.890430734579723e-22
71.625,1.0814936829122375e-21
71.875,1.3151250287216084e-21
72.125,1.5986446158048486e-21
72.375,1.9425786182403096e-21
72.625,2.3596469363643358e-21
72.875,2.8652145907637968e-21
73.125,3.477834780238271e-21
73.375,4.21990196503881e-21
73.625,5.118436962837146e-21
73.875,6.2060303766589314e-21
74.125,7.521975846645499e-21
74.375,9.113630791707637e-21
74.625,1.1038049673846342e-20
74.875,1.3363943603900537e-20
75.125,1.61740305819236e-20
75.375,1.9567853147696885e-20
75.625,2.3665155085901684e-20
75.875,2.860992653534007e-20
76.125,3.4575247924596276e-20
76.375,4.17690882281881e-20
76.625,5.0441242854162785e-20
76.875,6.089163191989203e-20
77.125,7.348022179293962e-20
77.375,8.863888280460505e-20
77.625,1.068855554464762e-19
77.875,1.2884116786178702e-19
78.125,1.5524983108296853e-19
78.375,1.8700293765213995e-19
78.625,2.2516790683358285e-19
78.875,2.71022458937803e-19
79.125,3.2609546627702226e-19
79.375,3.922156236188038e-19
79.625,4.715694121841033e-19
79.875,5.667701047085092e-19
80.125,6.809398824546125e-19
80.375,8.17807517275537e-19
80.625,9.818245234056254e-19
80.875,1.1783032169617966e-18
81.125,1.413580750710364e-18
81.375,1.695213934557415e-18
81.625,2.0322105284944152e-18
81.875,2.4353037278893006e-18
82.125,2.9172777786396356e-18
82.375,3.493354094138562e-18
82.625,4.181648935148165e-18
82.875,5.003715701929179e-18
83.125,5.985187227332156e-18
83.375,7.156536210866385e-18
83.625,8.553975168223726e-18
83.875,1.0220521071601808e-17
84.125,1.2207254320765662e-17
84.375,1.4574806926818744e-17
84.625,1.7395120942925456e-17
84.875,2.075352539376869e-17
85.125,2.4751188419238807e-17
85.375,2.95080112687324e-17
85.625,3.5166042406479336e-17
85.875,4.189350360217773e-17
86.125,4.988953581880773e-17
86.375,5.938979135959075e-17
86.625,7.067302055111562e-17
86.875,8.406882674599592e-17
87.125,9.996679323805429e-17
87.375,1.1882722050724292e-16
87.625,1.4119375287664344e-16
87.875,1.677082211294973e-16
88.125,1.9912808301405773e-16
88.375,2.363469081502897e-16
88.625,2.804184291435496e-16
88.875,3.3258476844330695e-16
89.125,3.943095526722137e-16
89.375,4.673167451230594e-16
89.625,5.536361655763447e-16
89.875,6.556568276511007e-16
90.125,7.761894111766206e-16
90.375,9.185394047367398e-16
90.625,1.0865927064140035e-15
90.875,1.2849157644188063e-15
91.125,1.5188726801590469e-15
91.375,1.7947620918096024e-15
91.625,2.119977115137065e-15
91.875,2.50319215009127e-15
92.125,2.954580977862356e-15
92.375,3.486071286818042e-15
92.625,4.1116415920601485e-15
92.875,4.847667469625375e-15
93.125,5.713325132563942e-15
93.375,6.731061655210548e-15
93.625,7.927142630288984e-15
93.875,9.332289751359775e-15
94.125,1.0982422785312213e-14
94.375,1.2919522676036005e-14
94.625,1.5192635146871775e-14
94.875,1.7859037198433618e-14
95.125,2.0985592390085624e-14
95.375,2.4650324816656687e-14
95.625,2.894424632580231e-14
95.875,3.3973476856073304e-14
96.125,3.9861703914527573e-14
96.375,4.675303427372808e-14
96.625,5.48152990861813e-14
96.875,6.424388294386196e-14
97.125,7.526615812747198e-14
97.375,8.814661759537813e-14
97.625,1.0319281438490722e-13
97.875,1.2076223130009702e-13
98.125,1.4127022333782324e-13
98.375,1.6519919659755296e-13
98.625,1.931092118148911e-13
98.875,2.2565022859492008e-13
99.125,2.635762383977908e-13
99.375,3.0776157091419664e-13
99.625,3.5921970030779473e-13
99.875,4.191249256285094e-13
100.125,4.88837354347294e-13
100.375,5.69931680373763e-13
100.625,6.642303191642375e-13
100.875,7.738415438233423e-13
101.125,9.012033588230502e-13
101.375,1.0491339536669161e-12
101.625,1.2208896992776517e-12
101.875,1.4202317870782602e-12
102.125,1.651502766926829e-12
102.375,1.9197144178026985e-12
102.625,2.2306485873078376e-12
102.875,2.5909728658945964e-12
103.125,3.0083732229305002e-12
103.375,3.491706028403423e-12
103.625,4.051172220925005e-12
103.875,4.698516764967791e-12
104.125,5.44725697389817e-12
104.375,6.312943767013931e-12
104.625,7.313460485968517e-12
104.875,8.469364527105945e-12
105.125,9.804277760830153e-12
105.375,1.1345332517851597e-11
105.625,1.3123680836964093e-11
105.875,1.5175075703342876e-11
106.125,1.754053417529363e-11
106.375,2.0267093617821833e-11
106.625,2.3408673752270606e-11
106.875,2.7027058913805936e-11
107.125,3.119301680645651e-11
107.375,3.5987572185311984e-11
107.625,4.1503456307061014e-11
107.875,4.784675570651983e-11
108.125,5.51387869152664e-11
108.375,6.351822718037827e-11
108.625,7.314353511280625e-11
108.875,8.419569954766255e-11
109.125,9.68813597901463e-11
109.375,1.1143634591501351e-10
109.625,1.2812969395575007e-10
109.875,1.4726819774129955e-10
110.125,1.6920156690164122e-10
110.375,1.9432826926688017e-10
110.625,2.231021456368922e-10
110.875,2.5603989582112045e-10
111.125,2.937295470753267e-10
111.375,3.368400297431516e-10
111.625,3.861320002106506e-10
111.875,4.424700683848533e-10
112.125,5.068366060158627e-10
112.375,5.803473335207976e-10
112.625,6.642689067855933e-10
112.875,7.600387519922069e-10
113.125,8.692874261478875e-10
113.375,9.938638140153526e-10
113.625,1.135863508928271e-09
113.875,1.2976607659339018e-09
114.125,1.4819444612844717e-09
114.375,1.691758542997176e-09
114.625,1.930547513566124e-09
114.875,2.202207548539586e-09
115.125,2.511143924234284e-09
115.375,2.862335505072469e-09
115.625,3.2614071266963763e-09
115.875,3.7147108060157154e-09
116.125,4.229416814640087e-09
116.375,4.8136157687955396e-09
116.625,5.4764330179803005e-09
116.875,6.22815675754671e-09
117.125,7.08038144849244e-09
117.375,8.046168302522198e-09
117.625,9.140224783561517e-09
117.875,1.0379105290180202e-08
118.125,1.1781435418795464e-08
118.375,1.3368162467234468e-08
118.625,1.516283512460019e-08
118.875,1.7191915608971805e-08
119.125,1.948512786207888e-08
119.375,2.2075845792762774e-08
119.625,2.5001525982091377e-08
119.875,2.8304189726024746e-08
120.125,3.2030959800451205e-08
120.375,3.623465789247134e-08
120.625,4.0974469255607605e-08
120.875,4.6316681820152725e-08
121.125,5.233550772855057e-08
121.375,5.9113996075384153e-08
121.625,6.67450465185624e-08
121.875,7.53325343994987e-08
122.125,8.499255907285792e-08
122.375,9.585482830880107e-08
122.625,1.0806419290119333e-07
122.875,1.2178234700324592e-07
123.125,1.3718971122753905e-07
123.375,1.5448751720108554e-07
123.625,1.73900114069618e-07
123.875,1.9567751941106095e-07
124.125,2.2009823915953845e-07
124.375,2.47472383472601e-07
124.625,2.7814510801100134e-07
124.875,3.125004128587619e-07
125.125,3.509653343090815e-07
125.375,3.940145679976569e-07
125.625,4.4217556539938325e-07
125.875,4.960341495386369e-07
126.125,5.562406999203553e-07
126.375,6.235169611933402e-07
126.625,6.986635349346418e-07
126.875,7.825681192221942e-07
127.125,8.762145663714686e-07
127.375,9.80692835382033e-07
127.625,1.0972099223046367e-06
127.875,1.227101858933907e-06
128.125,1.3718468779930663e-06
128.375,1.533079851344561e-06
128.625,1.7126081167756144e-06
128.875,1.9124288186142715e-06
129.125,2.134747897875653e-06
129.375,2.382000878868462e-06
129.625,2.6568756112593747e-06
129.875,2.9623371395515164e-06
130.125,3.3016548858390046e-06
130.375,3.6784323466115866e-06
130.625,4.096639520363399e-06
130.875,4.5606482998722855e-06
131.125,5.075271081328326e-06
131.375,5.645802862072178e-06
131.625,6.278067119628669e-06
131.875,6.97846578706434e-06
132.125,7.754033663538061e-06
132.375,8.612497624332577e-06
132.625,9.562341021736065e-06
132.875,1.0612873696973038e-05
133.125,1.1774308054052498e-05
133.375,1.305784167899969e-05
133.625,1.4475747022560019e-05
133.875,1.6041468701205862e-05
134.125,1.7769729010236694e-05
134.375,1.9676642284040212e-05
134.625,2.1779838782277477e-05
134.875,2.409859882697122e-05
135.125,2.6653997964315604e-05
135.375,2.9469063976591818e-05
135.625,3.2568946623969746e-05
135.875,3.598110105330452e-05
136.125,3.973548587139963e-05
136.375,4.386477694370625e-05
136.625,4.840459804615803e-05
136.875,5.339376956789903e-05
137.125,5.887457653613897e-05
137.375,6.489305731135356e-05
137.625,7.149931438161886e-05
137.875,7.87478487691037e-05
138.125,8.669791964971168e-05
138.375,9.54139308786245e-05
138.625,0.00010496584621010213
138.875,0.00011542963509938336
139.125,0.00012688775107793152
139.375,0.00013942964480060058
139.625,0.0001531523139745562
139.875,0.00016816089249496326
140.125,0.000184569281231509
140.375,0.00020250082303272348
140.625,0.00022208902464171043
140.875,0.00024347832834721903
141.125,0.0002668249363278531
141.375,0.0002922976907844819
141.625,0.0003200790130964148
141.875,0.00035036590538042807
142.125,0.00038337101797805126
142.375,0.0004193237865453607
142.625,0.00045847164257059516
142.875,0.0005010813012978409
143.125,0.0005474401311894744
143.375,0.0005978576092155451
143.625,0.0006526668664143864
143.875,0.0007122263283249203
144.125,0.0007769214550468258
144.375,0.0008471665858393417
144.625,0.000923406893322305
144.875,0.0010061204524933862
145.125,0.0010958204299225513
145.375,0.0011930573986277697
145.625,0.0012984217842739684
145.875,0.001412546448469255
146.125,0.0015361094150575002
146.375,0.0016698367454233709
146.625,0.0018145055689337214
146.875,0.001970947274736654
147.125,0.002140050871225294
147.375,0.0023227665195460585
147.625,0.0025201092475894767
147.875,0.002733162850944077
148.125,0.002963083987318871
148.375,0.0032111064709459936
148.625,0.003478545773460469
148.875,0.003766803737717115
149.125,0.004077373510943562
149.375,0.004411844703541433
149.625,0.004771908779732986
149.875,0.005159364686106207
150.125,0.0055761247239353665
150.375,0.006024220670944518
150.625,0.006505810157936422
150.875,0.0070231833054266975
151.125,0.007578769625100834
151.375,0.008175145190547878
151.625,0.008815040081317161
151.875,0.009501346103891336
152.125,0.01023712479266832
152.375,0.01102561569349442
152.625,0.011870244931689197
152.875,0.012774634065847567
153.125,0.013742609227994489
153.375,0.01477821054990072
153.625,0.01588570187454281
153.875,0.017069580750805547
154.125,0.01833458870857872
154.375,0.0196857218103916
154.625,0.02112824147465658
154.875,0.02266768556445706
155.125,0.02430987973461392
155.375,0.02606094902849805
155.625,0.027927329714724874
155.875,0.029915781352468942
156.125,0.03203339907267424
156.375,0.03428762606090832
156.625,0.036686266226017505
156.875,0.039237497037086656
157.125,0.0419498825094926
157.375,0.04483238631906676
157.625,0.04789438502155202
157.875,0.05114568135265476
158.125,0.0545965175820572
158.375,0.05825758889277264
158.625,0.06214005675519942
158.875,0.0662555622631639
159.125,0.07061623939714272
159.375,0.07523472817772543
159.625,0.08012418767022651
159.875,0.08529830879918587
160.125,0.09077132692931804
160.375,0.09655803416728706
160.625,0.10267379133650627
160.875,0.10913453957499722
161.125,0.1159568115041979
161.375,0.12315774191449867
161.625,0.13075507791121038
161.875,0.13876718846264866
162.125,0.14721307329005578
162.375,0.15611237103719366
162.625,0.16548536665563335
162.875,0.1753529979400575
163.125,0.18573686114628532
163.375,0.1966592156232462
163.625,0.20814298738877257
163.875,0.2202117715778748
164.125,0.23288983369110902
164.375,0.246202109569767
164.625,0.260174204023921
164.875,0.27483238803885685
165.125,0.2902035944851377
165.375,0.30631541225747627
165.625,0.32319607876776385
165.875,0.3408744707180241
166.125,0.3593800930797423
166.375,0.3787430662069756
166.625,0.39899411101189586
166.875,0.42016453213294963
167.125,0.4422861990276744
167.375,0.4653915249243697
167.625,0.48951344356931803
167.875,0.514685383709077
168.125,0.540941241250537
168.375,0.5683153490449586
168.625,0.5968424442460866
168.875,0.6265576331966652
169.125,0.6574963538022943
169.375,0.6896943353565165
169.625,0.7231875557863721
169.875,0.7580121962933442
170.125,0.7942045933706833
170.375,0.8318011881845164
170.625,0.8708384733129162
170.875,0.9113529368442274
171.125,0.9533810038433963
171.375,0.9969589752028353
171.625,1.042122963902446
171.875,1.0889088287118172
172.125,1.1373521053762912
172.375,1.187487935337536
172.625,1.2393509920484436
172.875,1.2929754049515787
173.125,1.348394681200021
173.375,1.4056416252092143
173.625,1.4647482561383665
173.875,1.5257457234099854
174.125,1.5886642203862649
174.375,1.6535328963312135
174.625,1.7203797667976177
174.875,1.7892316225881126
175.125,1.8601139374497582
175.375,1.9330507746715486
175.625,2.0080646927641874
175.875,2.085176650411179
176.125,2.164405910889791
176.375,2.245769946169715
176.625,2.3292843409061557
176.875,2.4149626965527307
177.125,2.502816535827733
177.375,2.5928552077751013
177.625,2.68508579366875
177.875,2.779513014015658
178.125,2.876139136919358
178.375,2.974963888071038
178.625,3.0759843626404426
178.875,3.1791949393429912
179.125,3.284587196963093
179.375,3.3921498336163536
179.625,3.5018685890353587
179.875,3.613726170164813
180.125,3.7277021803520527
180.375,3.8437730524183005
180.625,3.9619119858944347
180.875,4.082088888702502
181.125,4.204270323560693
181.375,4.328419459384988
181.625,4.454496027955168
181.875,4.582456286106343
182.125,4.712252983699605
182.375,4.843835337616829
182.625,4.977149012014988
182.875,5.112136105064788
183.125,5.24873514238667
183.375,5.3868810773846585
183.625,5.526505298664842
183.875,5.667535644710663
184.125,5.809896425971675
184.375,5.953508454505958
184.625,6.098289081299031
184.875,6.244152241364004
185.125,6.391008506708695
185.375,6.538765147235796
185.625,6.687326199621774
185.875,6.836592544199174
186.125,6.98646198984542
186.375,7.1368293668590885
186.625,7.287586627782125
186.875,7.438622956103506
187.125,7.58982488275667
187.375,7.741076410299609
187.625,7.892259144642884
187.875,8.043252434167215
188.125,8.19393351604866
188.375,8.344177669585848
188.625,8.493858376300404
188.875,8.642847486558628
189.125,8.791015392439835
189.375,8.938231206554406
189.625,9.084362946492977
189.875,9.229277724567071
190.125,9.37284194248107
190.375,9.51492149055585
190.625,9.655381951105698
190.875,9.794088805552354
191.125,9.930907644843316
191.375,10.065704382725894
191.625,10.198345471414148
191.875,10.328698119172582
192.125,10.456630509328658
192.375,10.582012020215704
192.625,10.704713445538676
192.875,10.824607214647804
193.125,10.941567612198908
193.375,11.05547099667486
193.625,11.166196017239772
193.875,11.273623828396097
194.125,11.377638301915486
194.375,11.478126235516125
194.625,11.574977557763086
194.875,11.668085528673771
195.125,11.757346935517486
195.375,11.84266228330711
195.625,11.923935979491178
195.875,12.001076512366852
196.125,12.073996622747805
196.375,12.142613468436462
196.625,12.206848781066586
196.875,12.266629014900616
197.125,12.321885487185648
197.375,12.372554509693115
197.625,12.418577511089332
197.875,12.459901149807706
198.125,12.496477417118033
198.375,12.528263730113936
198.625,12.555223014366266
198.875,12.577323776017735
199.125,12.59454016312252
199.375,12.606852016063439
199.625,12.614244906909061
199.875,12.616710167603118
200.125,12.614244906909061
200.375,12.60685201606344
200.625,12.59454016312252
200.875,12.577323776017737
201.125,12.555223014366266
201.375,12.528263730113938
201.625,12.496477417118033
201.875,12.459901149807708
202.125,12.418577511089335
202.375,12.372554509693122
202.625,12.321885487185657
202.875,12.266629014900625
203.125,12.206848781066599
203.375,12.142613468436474
203.625,12.073996622747815
203.875,12.001076512366858
204.125,11.923935979491185
204.375,11.842662283307115
204.625,11.757346935517493
204.875,11.668085528673778
205.125,11.574977557763095
205.375,11.478126235516134
205.625,11.377638301915498
205.875,11.273623828396104
206.125,11.16619601723978
206.375,11.055470996674869
206.625,10.941567612198911
206.875,10.824607214647807
207.125,10.70471344553868
207.375,10.582012020215705
207.625,10.456630509328662
207.875,10.328698119172586
208.125,10.19834547141415
208.375,10.065704382725897
208.625,9.93090764484332
208.875,9.79408880555236
209.125,9.655381951105703
209.375,9.514921490555855
209.625,9.372841942481076
209.875,9.229277724567078
210.125,9.084362946492982
210.375,8.938231206554411
210.625,8.79101539243984
210.875,8.642847486558633
211.125,8.493858376300409
211.375,8.344177669585859
211.625,8.19393351604867
211.875,8.043252434167224
212.125,7.892259144642894
212.375,7.741076410299621
212.625,7.589824882756682
212.875,7.438622956103518
213.125,7.287586627782137
213.375,7.136829366859098
213.625,6.98646198984543
213.875,6.8365925441991875
214.125,6.687326199621787
214.375,6.53876514723581
214.625,6.391008506708707
214.875,6.2441522413640165
215.125,6.098289081299043
215.375,5.95350845450597
215.625,5.809896425971687
215.875,5.667535644710675
216.125,5.526505298664855
216.375,5.386881077384672
216.625,5.248735142386681
216.875,5.112136105064798
217.125,4.977149012014997
217.375,4.843835337616836
217.625,4.712252983699613
217.875,4.582456286106349
218.125,4.454496027955172
218.375,4.328419459384992
218.625,4.204270323560695
218.875,4.082088888702503
219.125,3.961911985894437
219.375,3.843773052418303
219.625,3.7277021803520554
219.875,3.613726170164816
220.125,3.5018685890353614
220.375,3.3921498336163562
220.625,3.2845871969630966
220.875,3.179194939342995
221.125,3.075984362640446
221.375,2.9749638880710423
221.625,2.8761391369193623
221.875,2.779513014015662
222.125,2.6850857936687533
222.375,2.592855207775104
222.625,2.502816535827735
222.875,2.414962696552733
223.125,2.3292843409061574
223.375,2.245769946169717
223.625,2.1644059108897933
223.875,2.085176650411181
224.125,2.0080646927641896
224.375,1.9330507746715504
224.625,1.8601139374497597
224.875,1.789231622588114
225.125,1.7203797667976186
225.375,1.6535328963312144
225.625,1.5886642203862658
225.875,1.5257457234099863
226.125,1.4647482561383671
226.375,1.405641625209215
226.625,1.3483946812000216
226.875,1.2929754049515791
227.125,1.2393509920484442
227.375,1.187487935337537
227.625,1.137352105376292
227.875,1.0889088287118183
228.125,1.042122963902447
228.375,0.9969589752028358
228.625,0.9533810038433964
228.875,0.9113529368442278
229.125,0.8708384733129166
229.375,0.8318011881845168
229.625,0.7942045933706838
229.875,0.7580121962933447
230.125,0.7231875557863727
230.375,0.6896943353565169
230.625,0.6574963538022948
230.875,0.6265576331966658
231.125,0.5968424442460869
231.375,0.568315349044959
231.625,0.5409412412505372
231.875,0.5146853837090773
232.125,0.4895134435693183
232.375,0.4653915249243701
232.625,0.44228619902767496
232.875,0.42016453213295035
233.125,0.3989941110118966
233.375,0.3787430662069763
233.625,0.3593800930797429
233.875,0.3408744707180248
234.125,0.3231960787677643
234.375,0.30631541225747666
234.625,0.29020359448513805
234.875,0.2748323880388571
235.125,0.2601742040239212
235.375,0.24620210956976724
235.625,0.23288983369110935
235.875,0.22021177157787514
236.125,0.20814298738877285
236.375,0.19665921562324645
236.625,0.18573686114628551
236.875,0.1753529979400577
237.125,0.16548536665563357
237.375,0.1561123710371939
237.625,0.147213073290056
237.875,0.13876718846264885
238.125,0.1307550779112106
238.375,0.12315774191449888
238.625,0.11595681150419812
238.875,0.10913453957499741
239.125,0.10267379133650645
239.375,0.09655803416728723
239.625,0.09077132692931822
239.875,0.08529830879918605
240.125,0.08012418767022672
240.375,0.07523472817772561
240.625,0.07061623939714287
240.875,0.06625556226316404
241.125,0.062140056755199555
241.375,0.05825758889277277
241.625,0.054596517582057316
241.875,0.05114568135265486
242.125,0.04789438502155211
242.375,0.04483238631906684
242.625,0.04194988250949268
242.875,0.039237497037086726
243.125,0.036686266226017575
243.375,0.03428762606090838
243.625,0.03203339907267428
243.875,0.02991578135246897
244.125,0.027927329714724898
244.375,0.026060949028498072
244.625,0.024309879734613935
244.875,0.022667685564457075
245.125,0.021128241474656594
245.375,0.019685721810391618
245.625,0.018334588708578733
