time_hr,I2_uM,S2_free_uM,S2_total_uM
0.5555555555555556,0.09980224009295131,4.2526672498516725e-05,0.09811434992406802
1.1111111111111112,0.09833911905201896,0.0001564303063242738,0.7635028317869647
1.6666666666666667,0.09585219452193551,0.0002768741626031911,1.6577378540596077
2.2222222222222223,0.09280924683544278,0.000405259586019226,2.420340099477091
2.7777777777777777,0.08952337316443171,0.0005352489302127565,2.958182883584557
3.3333333333333335,0.08633394506305188,0.0006496011767318125,3.298443740743076
3.888888888888889,0.08355902742780799,0.0007383652283516939,3.5013954195711228
4.444444444444445,0.08138358340777448,0.0007988983945398661,3.6180105200664787
5.0,0.07982493500149317,0.0008365277116430892,3.683281478967552
5.555555555555555,0.07878322941612265,0.0008585738572431498,3.719286113544063
6.111111111111111,0.0781217233085732,0.0008710530896782748,3.7390039874816696
6.666666666666667,0.07771687517239012,0.0008779865717635153,3.749769613374936
7.222222222222222,0.07747561806929049,0.0008818026721092523,3.755642509026836
7.777777777777778,0.07733461035159275,0.0008838939131108449,3.7588471098678946
