Time_hours,I2_nM,S2_free_nM,S2_total_nM
1.8666666666666667,94.75678134257517,0.3238755283023838,1969.3096032140295
1.8833333333333333,94.66672108233927,0.3277034237934292,1992.9171841056725
1.9,94.57628808161608,0.3315385033712807,2016.3351876965776
1.9166666666666667,94.48548983021803,0.33538062037293237,2039.561410650851
1.9333333333333333,94.39433379349333,0.3392296161589964,2062.5938046689657
1.95,94.30282741852561,0.3430853201975565,2085.430471815628
1.9666666666666666,94.21097814012354,0.34694755015871853,2108.069659937677
1.9833333333333334,94.11879338659745,0.3508161120196878,2130.509758172601
2.0,94.02628058532152,0.3546908001802193,2152.749292548004
2.0166666666666666,93.93344716807889,0.3585713975883032,2174.7869216722033
2.033333333333333,93.84030057618806,0.36245767587595507,2196.6214325159035
2.05,93.74684826540906,0.36634939550499146,2218.251736284788
2.066666666666667,93.65309771062809,0.37024630592267765,2239.6768643826663
2.0833333333333335,93.55905641031875,0.37414814572713667,2260.8959644647075
2.1,93.46473189077977,0.378054642842408,2281.9082965801754
2.1166666666666667,93.37013171014772,0.3819655147030433,2302.713229403937
2.1333333333333333,93.27526346218366,0.38588046844814217,2323.3102365559484
2.15,93.18013477983459,0.3897992011246922,2343.698893007826
2.1666666666666665,93.08475333856728,0.39372139990010635,2363.8788715755077
2.183333333333333,92.9891268594766,0.39764674228382413,2383.849939496972
2.2,92.8932631121662,0.4015748963578438,2403.6119550939006
2.216666666666667,92.7971699174032,0.40550552101603915,2423.16486451611
2.2333333333333334,92.70085514954643,0.40943826621210755,2442.508698567543
2.25,92.6043267387493,0.4133727732159854,2461.6435696125677
2.2666666666666666,92.50759267293735,0.41730867487854617,2480.5696685612797
2.283333333333333,92.41066099956187,0.42124559590440375,2499.2872619324958
2.3,92.31353982713065,0.42518315313260385,2517.796688993082
2.316666666666667,92.2162373265165,0.42912095582500354,2536.0983589722537
2.3333333333333335,92.11876173204595,0.43305860596208895,2554.19274834946
2.35,92.02112134236887,0.4369956985460055,2572.0803982144485
2.3666666666666667,91.92332452111137,0.44093182191053076,2589.761911698116
2.3833333333333333,91.82537969731385,0.4448665580377109,2607.237951472733
2.4,91.72729536565629,0.4487994828808938,2624.5092373201146
2.4166666666666665,91.6290800864736,0.4527301666938282,2641.5765437663395
2.433333333333333,91.53074248556318,0.45665817436553263,2658.440697781606
2.45,91.4322912537878,0.46058306576059005,2675.1025765438158
2.466666666666667,91.33373514647666,0.4645043960645306,2691.563105264503
2.4833333333333334,91.23508298262823,0.4684217161339366,2707.8232550756998
2.5,91.1363436439178,0.4723345728508969,2723.8840409763916
2.5166666666666666,91.03752607351382,0.47624250948143515,2739.746519837184
2.533333333333333,90.93863927470647,0.48014506603750196,2755.41178846184
2.55,90.83969230935305,0.4840417796421297,2770.8809817043602
2.566666666666667,90.74069429614373,0.4879321848973307,2786.1552706402945
2.5833333333333335,90.64165440869274,0.49181581425430454,2801.235860790985
2.6,90.5425818734592,0.49569219838552225,2816.1239903994697
2.6166666666666667,90.44348596750268,0.49956086655823384,2830.820928756795
2.6333333333333333,90.3443760160783,0.5034213470089617,2845.3279745774953
2.65,90.2452613900765,0.5072731673184909,2859.6464544230344
2.6666666666666665,90.14615150331325,0.5111158547869212,2873.777721172012
2.683333333333333,90.04705580967544,0.5149489368082933,2887.723152535972
2.7,89.94798380012809,0.5187719412443215,2901.484149619661
2.716666666666667,89.84894499958823,0.5225843967967616,2915.0621355246167
2.7333333333333334,89.74994896367227,0.526385833377933,2928.458553994994
2.75,89.65100527532232,0.5301757824789282,2941.6748681045283
2.7666666666666666,89.55212354131812,0.5339537775350215,2954.7125589836164
2.783333333333333,89.45331338868064,0.5377193542878232,2967.5731245854577
2.8,89.35458446097404,0.5414720511437014,2980.2580784902602
2.816666666666667,89.25594641451245,0.5452114095280103,2992.768948746528
2.8333333333333335,89.15740891447824,0.548936974234672,3005.1072767484725
2.85,89.0589816309584,0.5526482937706657,3017.2746161485993
2.8666666666666667,88.96067423490605,0.5563449206949661,3029.272531804574
2.8833333333333333,88.86249639403367,0.560026411951531,3041.102598759452
2.9,88.7644577686452,0.5636923291958882,3052.7664012544374
2.9166666666666665,88.66656800741383,0.5673422391149318,3064.2655317732824
2.933333333333333,88.56883674311223,0.5709757137395185,3075.6015901175415
2.95,88.47127358830257,0.5745923307494964,3086.7761825118428
2.966666666666667,88.37388813099298,0.5781916737707841,3097.790920738423
2.9833333333333334,88.27668993026748,0.5817733326641528,3108.64742130014
3.0,88.17968851189646,0.5853369038053845,3119.3473046112354
3.0166666666666666,88.08289336393403,0.5888819903564677,3129.8921942151346
3.033333333333333,87.98631393230987,0.5924082025275534,3140.283716028541
3.05,87.88995961642165,0.5959151578293581,3150.5234976112006
3.066666666666667,87.79383976473503,0.5994024813157801,3160.613167460623
3.0833333333333335,87.69796367039774,0.6028698058164746,3170.5543543311346
3.1,87.60234056687423,0.6063167721591476,3180.3486865766395
3.1166666666666667,87.5069796236073,0.6097430293813816,3189.997791516456
3.1333333333333333,87.41188994171289,0.6131482349318151,3199.503294823663
3.15,87.3170805497143,0.616532054860491,3208.8668199353506
3.1666666666666665,87.2225603993218,0.619894163998254,3218.089987484229
3.183333333333333,87.12833836126293,0.6232342461250716,3227.174414751043
3.2,87.03442322117054,0.6265519941271677,3236.1217151372653
3.216666666666667,86.94082367553213,0.6298471101429202,3244.93349765754
3.2333333333333334,86.84754832770767,0.6331193056974329,3253.6113664513914
3.25,86.75460568401977,0.6363683018257802,3262.1569203136796
3.2666666666666666,86.66200414992173,0.6395938291848865,3270.571752243364
3.283333333333333,86.56975202624808,0.642795628154063,3278.8574490100746
3.3,86.47785750555228,0.6459734489242253,3287.015590738052
3.316666666666667,86.3863286685354,0.6491270515758344,3295.0477505070403
3.3333333333333335,86.29517348057055,0.652256206145645,3302.955493969657
3.35,86.20439978832702,0.6553606926823287,3310.7403789848554
3.3666666666666667,86.11401531649662,0.6584403012910959,3318.403955267079
3.3833333333333333,86.024027664627,0.6614948321674192,3325.947764050672
3.4,85.93444430406461,0.6645240956200285,3333.373337769205
3.4166666666666665,85.84527257501038,0.6675279120833009,3340.6821997493043
3.433333333333333,85.75651968369021,0.6705061121192604,3347.8758639186326
3.45,85.66819269964405,0.673458536409328,3354.9558345276587
3.466666666666667,85.58029855313464,0.6763850357360769,3361.923605884859
3.4833333333333334,85.49284403267852,0.6792854709551737,3368.7806621050204
3.5,85.40583578270117,0.682159712957743,3375.5284768702936
3.5166666666666666,85.31928030131716,0.6850076426234294,3382.168513203682
3.533333333333333,85.23318393823767,0.6878291507643532,3388.7022232546356
3.55,85.14755289280578,0.6906241380602889,3395.1310480964485
3.566666666666667,85.06239321216016,0.69339251498528,3401.456417535137
3.5833333333333335,84.97771078952883,0.6961342017260347,3407.679749929512
3.6,84.89351136265233,0.6988491280923322,3413.802452022145
3.6166666666666667,84.809800512337,0.7015372334197848,3419.8259187809417
3.6333333333333333,84.72658366113858,0.7041984664652368,3425.751533251035
3.65,84.64386607217543,0.7068327852951114,3431.5806664167308
3.6666666666666665,84.56165284807132,0.7094401571670245,3437.3146770732274
3.683333333333333,84.47994893002705,0.7120205584049811,3442.9549117078473
3.7,84.39875909702015,0.7145739742684801,3448.5027043905125
3.716666666666667,84.31808796513153,0.717100398815827,3453.9593766732196
3.7333333333333334,84.23793998699847,0.7195998347620107,3459.3262374982446
3.75,84.1583194513917,0.722072293331437,3464.6045831148595
3.7666666666666666,84.0792304829161,0.7245177941058694,3469.795697004287
3.783333333333333,84.00067704183255,0.726936364867877,3474.9008498126695
3.8,83.92266292399981,0.7293280414401191,3479.9212992918356
3.816666666666667,83.845191760934,0.7316928675207921,3484.8582902475937
3.8333333333333335,83.76826701998385,0.7340308945155447,3489.71305449537
3.85,83.6918920046198,0.736342181366166,3494.486810822943
3.8666666666666667,83.61606985483388,0.7386267943763799,3499.1807649600723
3.8833333333333333,83.54080354764892,0.7408848070350189,3503.796109554788
3.9,83.46609589773391,0.7431162998368938,3508.3340241561577
3.9166666666666665,83.39194955812302,0.7453213601016406,3512.7956752033015
3.933333333333333,83.318367021036,0.7475000817908497,3517.182216020471
3.95,83.24535061879654,0.7496525653237318,3521.4947868179693
3.966666666666667,83.1729025248463,0.7517789173916037,3525.7345146987486
3.9833333333333334,83.10102475485132,0.7538792507714757,3529.90251367047
4.0,83.02971916789818,0.7559536841389656,3533.9998846628378
4.016666666666667,82.95898746777658,0.7580023418808293,3538.0277155500357
4.033333333333333,82.88883120434556,0.7600253539073135,3541.987081178077
4.05,82.81925177498012,0.7620228554645901,3545.879043396885
4.066666666666666,82.75025042609495,0.7639949869474929,3549.7046510969394
4.083333333333333,82.68224420690014,0.7659306484441222,3553.391687665089
4.1,82.61481968547115,0.7678193089361403,3557.017092944472
4.116666666666666,82.54797737245113,0.7696837405210214,3560.58181040418
4.133333333333334,82.48171750253763,0.7715242395679847,3564.0867630259972
4.15,82.41577339760916,0.7725485798275984,3567.5661135576634
4.166666666666667,82.3505432565788,0.7743182933002121,3570.9517807378315
4.183333333333334,82.28590504477913,0.7760716334324212,3574.280051267314
4.2,82.22185589100378,0.7778033238271586,3577.552244391138
4.216666666666667,82.15839466930035,0.779512668568224,3580.7693317333164
4.233333333333333,82.0955204745094,0.7811995738611968,3583.932211934933
4.25,82.03323239993308,0.7828641023455608,3587.0417517771975
4.266666666666667,81.97152947714221,0.7845063753057023,3590.0987978137327
4.283333333333333,81.91041065414589,0.7861265414857092,3593.104180929606
4.3,81.8498747864209,0.787724764594162,3596.0587185026347
4.316666666666666,81.78992063326649,0.7893012174650743,3598.9632155642485
4.333333333333333,81.73054685669389,0.7908560790156751,3601.8184654828547
4.35,81.6717520216423,0.7923895325262716,3604.6252503980973
4.366666666666666,81.61353459693568,0.79390176459969,3607.384341517197
4.383333333333334,81.55589295667532,0.795392964491657,3610.096499331681
4.4,81.49882538189775,0.7968633236530275,3612.7624737868123
4.416666666666667,81.4423300624,0.7983130353974239,3615.383004422263
4.433333333333334,81.38640509867334,0.7997422946455134,3617.9588204950687
4.45,81.33104850390879,0.8011512977175341,3620.490641091523
4.466666666666667,81.27625820605103,0.8025402421571969,3622.979175232147
4.483333333333333,81.222032049885,0.8039093265766375,3625.4251219723137
4.5,81.16836779914497,0.805258750516074,3627.8291705002052
4.516666666666667,81.11526313863793,0.8065887143141527,3630.1920002331285
4.533333333333333,81.06271567637583,0.8078994189864092,3632.514280912912
4.55,81.01072294571286,0.8091910661101966,3634.7966727007956
4.566666666666666,80.9592824074832,0.8104638577149452,3637.03982627213
4.583333333333333,80.90839145213752,0.8117179961770594,3639.244382911032
4.6,80.85804740187447,0.8129536841189204,3641.410974605149
4.616666666666666,80.80824751276644,0.8141711243116458,3643.540224140564
4.633333333333334,80.75898897687605,0.8153705195813624,3645.632745196886
4.65,80.71026892436291,0.8165520727188,3647.6891424425366
4.666666666666667,80.66208442557826,0.817715986392079,3649.7100116302245
4.683333333333334,80.61443249314615,0.8188624630625566,3651.6959396925804
4.7,80.56731008402981,0.8199917049036828,3653.647504837953
4.716666666666667,80.52071410158193,0.8211039137227389,3655.565276646303
4.733333333333333,80.47464139757746,0.8221992908854483,3657.44981616519
4.75,80.42908877422776,0.8232780372433516,3659.3016760057953
4.766666666666667,80.38405298617533,0.8243403530639223,3661.1214004389585
4.783333333333333,80.33953074246766,0.8253864379633526,3662.909525491185
4.8,80.29551870850948,0.8264164908419744,3664.6665790405727
4.816666666666666,80.25201350799254,0.8274307098222526,3666.393080912653
4.833333333333333,80.20901172480207,0.8284292921893093,3668.089542976066
4.85,80.16650990489879,0.8294124343339222,3669.7564692380606
4.866666666666666,80.1245045581766,0.8303803316979695,3671.394355939788
4.883333333333334,80.08299216029418,0.8313331787222414,3673.003691651324
4.9,80.04196915448071,0.8322711687965981,3674.584957366414
4.916666666666667,80.00143195331472,0.8331944942124188,3676.1386265968927
4.933333333333334,79.96137694047589,0.8341033461172872,3677.6651654667508
4.95,79.92180047246887,0.8349979144718551,3679.165032805818
4.966666666666667,79.8826988803191,0.8358783880088707,3680.6386802430325
4.983333333333333,79.84406847123991,0.8367449541942777,3682.0865522992613
5.0,79.80590553027098,0.8375977991903785,3683.5090864796607
5.016666666666667,79.76820632188729,0.8384371078209788,3684.9067133655276
5.033333333333333,79.7309670915788,0.8392630635384876,3686.279856705641
5.05,79.69418406740039,0.8400758483929086,3687.628933507043
5.066666666666666,79.65785346149183,0.8408756430026816,3688.954354125269
5.083333333333333,79.62197147156778,0.8416626265273367,3690.256522353976
5.1,79.58653428237753,0.8424369766418869,3691.535835513959
5.116666666666666,79.55153806713464,0.8431988695129319,3692.7926845415486
5.133333333333334,79.51697898891621,0.843948479776419,3694.0274540763503
5.15,79.48285320203149,0.8446859805170122,3695.240522548325
5.166666666666667,79.44915685336068,0.8454115432490328,3696.432262264183
5.183333333333334,79.41588608366295,0.8461253378989066,3697.6030394930876
5.2,79.3830370288545,0.8468275327890918,3698.7532145516434
5.216666666666667,79.35060582125621,0.8475182946234251,3699.8831418881637
5.233333333333333,79.31858859081132,0.8481977884738576,3700.993170166198
5.25,79.28698146627318,0.8488661777685252,3702.083642347319
5.266666666666667,79.25578057636316,0.8495236242811012,3703.1548957731466
5.283333333333333,79.22498205089879,0.8501702881214243,3704.2072622466035
5.3,79.19458202189269,0.8508063277273097,3705.241068112398
5.316666666666666,79.16457662462209,0.8514318998575481,3706.2566343367243
5.333333333333333,79.13496199866928,0.8520471595860187,3707.2542765861626
5.35,79.1057342889335,0.8526522602968861,3708.23430530579
5.366666666666666,79.07688964661408,0.8532473536808556,3709.197025796483
5.383333333333334,79.04842423016548,0.8538325897324317,3710.142738291411
5.4,79.0203342062243,0.8544081167481419,3711.071738031721
5.416666666666667,78.9926157505085,0.8549740813256996,3711.9843153413917
5.433333333333334,78.96526504868964,0.8555306283640615,3712.8807557012874
5.45,78.93827829723763,0.8560779010643432,3713.76133982237
5.466666666666667,78.91165170423896,0.8566160409315714,3714.626343718091
5.483333333333333,78.88538149018873,0.8571451877772096,3715.4760387759648
5.5,78.85946388875641,0.857665479722467,3716.3106918283033
5.516666666666667,78.83389514752598,0.8581770532023141,3717.130565222129
5.533333333333333,78.80867152871095,0.8586800429702044,3717.935916888253
5.55,78.78378930984435,0.859174582103453,3718.72700040953
5.566666666666666,78.75924478444396,0.8596608020092587,3719.5040650882866
5.583333333333333,78.7350342626539,0.8601388324313214,3720.2673560129233
5.6,78.71115407186196,0.8606088014570387,3721.017114123687
5.616666666666666,78.68760055729362,0.8610708355252538,3721.753576277625
5.633333333333334,78.66437008258336,0.8615250594345263,3722.476975312723
5.65,78.64145903032313,0.861971596351887,3723.1875401112193
5.666666666666667,78.61886380258876,0.8624105678220781,3723.8854956621103
5.683333333333334,78.59658082144442,0.8628420937772286,3724.5710631228417
5.7,78.57460652942588,0.8632662925469514,3725.2444598802003
5.716666666666667,78.55293739000265,0.8636832808688405,3725.9058996103886
5.733333333333333,78.5315698880198,0.8640931738993449,3726.5555923383176
5.75,78.5105005301192,0.8644960852249836,3727.1937444960945
5.766666666666667,78.48972584514145,0.8648921268739136,3727.820558980723
5.783333333333333,78.46924238450814,0.8652814093277907,3728.4362352110265
5.8,78.44904672258521,0.8656640415339278,3729.0409691837813
5.816666666666666,78.42913545702807,0.8660401309177345,3729.634953529084
5.833333333333333,78.40950520910806,0.8664097833953931,3730.2183775649505
5.85,78.39015262402171,0.8667731033867804,3730.791427351148
5.866666666666666,78.37107437118222,0.8671301938286121,3731.354285742273
5.883333333333334,78.3522671444941,0.8674811561877764,3731.9071324400807
5.9,78.33372766261162,0.8678260904748638,3732.4501440450695
5.916666666666667,78.31545266918062,0.8681650952578632,3732.9834941073264
5.933333333333334,78.29743893306454,0.8684982676760106,3733.5073531766434
5.95,78.2796832485556,0.8688257034537799,3734.021888851905
5.966666666666667,78.26218243557045,0.8691474969150005,3734.5272658297627
5.983333333333333,78.24493333983118,0.8694637409970914,3735.0236459525954
6.0,78.2279328330324,0.8697745272653781,3735.5111882557712
6.016666666666667,78.21117781299426,0.8700799459275291,3735.9900490141968
6.033333333333333,78.19466520380178,0.8703800858480362,3736.4603817881953
6.05,78.17839195593118,0.8706750345627755,3736.9223374686894
6.066666666666666,78.16235504636346,0.8709648782936225,3737.376064321711
6.083333333333333,78.14655147868523,0.8712497019631007,3737.821708032242
6.1,78.1309782831777,0.8715295892090731,3738.259411747395
6.116666666666666,78.11563251689374,0.8718046223994508,3738.689316118936
6.133333333333334,78.10051126372356,0.872074882646916,3739.1115593451636
6.15,78.08561163444918,0.8723404498236516,3739.526277212146
6.166666666666667,78.07093076678815,0.8726014025760679,3739.9336031343278
6.183333333333334,78.05646582542703,0.8728578183395136,3740.3336681945107
6.2,78.04221400204419,0.873109773352973,3740.7266011832126
6.216666666666667,78.02817251532345,0.873357342673733,3741.112528637423
6.233333333333333,78.01433861095747,0.8736006001920229,3741.4915748787535
6.25,78.00070956164254,0.8738396186456016,3741.8638620509887
6.266666666666667,77.98728266706397,0.8740744696343085,3742.229510157055
6.283333333333333,77.97405525387316,0.8743052236345586,3742.588637095401
6.3,77.96102467565612,0.8745319500137817,3742.941358695811
6.316666666666666,77.94818831289378,0.8747547170447955,3743.2877887546524
6.333333333333333,77.93554357291485,0.8749735919201039,3743.6280390695547
6.35,77.92308788984089,0.875188640766138,3743.962219473553
6.366666666666666,77.91081872452415,0.8753999286573957,3744.2904378686667
6.383333333333334,77.89873356447826,0.8756075196305257,3744.612800258962
6.4,77.88682992380245,0.8758114766983002,3744.9294107830683
6.416666666666667,77.8751053430991,0.8760118618635107,3745.2403717461775
6.433333333333334,77.86355738938475,0.8762087361327645,3745.54578365153
6.45,77.85218365599553,0.8764021595301876,3745.845745231386
6.466666666666667,77.84098176248662,0.8765921911110195,3746.1403534775022
6.483333333333333,77.82994935452585,0.8767788889751134,3746.4297036711027
6.5,77.81908410378234,0.8769623102803237,3746.7138894123755
6.516666666666667,77.80838370780985,0.877142511255786,3746.993002649475
6.533333333333333,77.79784588992507,0.8773195472150852,3747.2671337070597
6.55,77.78746839908139,0.8774934725693049,3747.5363713143547
6.566666666666666,77.7772490097381,0.8776643408399765,3747.8008026327607
6.583333333333333,77.76718552172522,0.8778322046718842,3748.0605132830005
6.6,77.75727576010411,0.8779971158457852,3748.315587371828
6.616666666666666,77.74751757502452,0.8781591252909718,3748.566107518277
6.633333333333334,77.73790884157738,0.878318283097743,3748.812154879506
6.65,77.72844745964447,0.8784746385297304,3749.0538091761796
6.666666666666667,77.71913135374434,0.8786282400361065,3749.291148717457
6.683333333333334,77.70995847287527,0.8787791352636666,3749.524250425543
6.7,77.70092679035508,0.878927371068792,3749.7531898598477
6.716666666666667,77.69203430365788,0.8790729935292715,3749.9780412407213
6.733333333333333,77.68327903424839,0.8792160479560005,3750.1988774728156
6.75,77.67465902741333,0.879356578904556,3750.4157701680374
6.766666666666667,77.66617235209067,0.8794946301866344,3750.6287896681183
6.783333333333333,77.65781710069642,0.8796302448813618,3750.8380050668093
6.8,77.6495913889494,0.8797634653464799,3751.043484231704
6.816666666666666,77.64149335569374,0.8798943332293959,3751.245293825685
6.833333333333333,77.63352116271984,0.8800228894780953,3751.4434993280147
6.85,77.62567299458327,0.8801491743519457,3751.6381650550643
6.866666666666666,77.61794705842222,0.8802732274323479,3751.8293541807016
6.883333333333334,77.61034158377353,0.8803950876332639,3752.0171287563135
6.9,77.60285482238706,0.8805147932116281,3752.2015497305138
6.916666666666667,77.59548504803901,0.8806323817776052,3752.3826769684956
6.933333333333334,77.58823055634407,0.8807478903047348,3752.560569271062
6.95,77.58108966456648,0.8808613551399477,3752.735284393329
6.966666666666667,77.57406071143,0.8809728120134456,3752.906879063118
6.983333333333333,77.56714205692737,0.8810822960484546,3753.0754089990232
7.0,77.56033208212885,0.8811898417708592,3753.240928928172
7.016666666666667,77.5536291889899,0.8812954831186993,3753.403492603686
7.033333333333333,77.5470318001587,0.8813992534515434,3753.56315282184
7.05,77.54053835878307,0.8815011855597422,3753.7199614389224
7.066666666666666,77.53414732831675,0.8816013116735529,3753.873969387815
7.083333333333333,77.52785719232574,0.8816996634721396,3754.025226694273
7.1,77.52166645429438,0.8817962720924511,3754.1737824929432
7.116666666666666,77.515573637431,0.8818911681379724,3754.319685043092
7.133333333333334,77.50957728447396,0.8819843816873685,3754.4629817440623
