time_hr,I2_uM,S2_free_uM,S2_total_uM
0.1388888888888889,0.09999995150093792,8.933706625424823e-08,2.4350924641398257e-05
0.2777777777777778,0.09999286461881218,4.409541286695701e-06,0.0035727361291377434
0.4166666666666667,0.09994228230612273,1.9307330300749378e-05,0.0288156536769827
0.5555555555555556,0.09980870903259798,4.2342210242248804e-05,0.09487357563547431
0.6944444444444444,0.09957655454478888,6.939683140838074e-05,0.20760420568214882
0.8333333333333334,0.09924811653713822,9.805096280576099e-05,0.36251714529383866
0.9722222222222222,0.09883348848166679,0.00012725200288470515,0.5503759559997703
1.1111111111111112,0.09834465321532267,0.0001566661005812404,0.7608397392496413
1.25,0.09779285639755732,0.00018627894534196642,0.9843019646985429
1.3888888888888888,0.09718772262904418,0.00021619202936518672,1.2126443605799646
1.5277777777777777,0.09653718123904864,0.00024652462781860925,1.4394194474584923
1.6666666666666667,0.09584772849352506,0.00027736776331802537,1.6597596834908381
1.8055555555555556,0.09512480081514765,0.0003087631836446486,1.8701735021784796
1.9444444444444444,0.09437315465331345,0.0003406947211753437,2.068310291197807
2.0833333333333335,0.0935972052364165,0.0003730864271549548,2.2527338108294126
2.2222222222222223,0.09280130225350026,0.0004058051613782178,2.422720987155063
2.361111111111111,0.091989932394927,0.0004386667401998887,2.5780913756845707
2.5,0.09116784487617155,0.0004714452177331684,2.719066857898341
2.638888888888889,0.09034010049722883,0.0005038848554331473,2.846158564774379
2.7777777777777777,0.0895120490998243,0.0005357140846548959,2.9600771233391443
2.9166666666666665,0.08868924483053754,0.0005666604629842238,3.061662278307323
3.0555555555555554,0.08787731300405884,0.0005964654018861917,3.1518283028685836
3.1944444444444446,0.08708178583510014,0.0006248973911706151,3.231522133468171
3.3333333333333335,0.08630792611035601,0.0006517626013054933,3.301691707286033
3.4722222222222223,0.0855605575252245,0.0006769120844729258,3.3632624765059935
3.611111111111111,0.08484391789052305,0.0007002452467499167,3.417120487950156
3.75,0.08416154716845904,0.0007217097296525526,3.4641007426962864
3.888888888888889,0.08351621710503424,0.0007412982283219181,3.5049797958369058
4.027777777777778,0.0829099039787532,0.0007590430253813312,3.540471737717393
4.166666666666667,0.08234380145922955,0.0007750091148994674,3.5712268333087285
4.305555555555555,0.08181836727171363,0.0007892867481470863,3.5978322024978144
4.444444444444445,0.08133339548258217,0.0008019840934383822,3.62081401350476
4.583333333333333,0.0808881056651985,0.0008132205147131314,3.6406407420662523
4.722222222222222,0.08048124069951829,0.0008231207799917636,3.6577271240234075
4.861111111111111,0.0801111661485902,0.0008318103407896309,3.672438499218787
5.0,0.0797759656961445,0.0008394116921790205,3.6850953093236614
5.138888888888889,0.07947352874098763,0.0008460417339130521,3.6959775701262756
5.277777777777778,0.07920162773078343,0.0008518100016699355,3.7053291889023483
5.416666666666667,0.07895798406841263,0.0008568176160328904,3.7133620392973232
5.555555555555555,0.0787403223947473,0.0008611567964048939,3.720259739802102
5.694444444444445,0.0785464137461976,0.0008649107996714173,3.7261811080049076
5.833333333333333,0.07837410853588452,0.0008681541627634315,3.731263282264101
5.972222222222222,0.07822136055898789,0.0008709531498693349,3.7356245163270536
6.111111111111111,0.0780862433233531,0.0008733663260503896,3.7393666617872787
6.25,0.07796695999969713,0.0008754451978432645,3.742577359120246
6.388888888888889,0.07786184820860426,0.0008772348773861083,3.7453319612364377
6.527777777777778,0.07782717892139253,0.0008778161139451765,3.7462247298796747
6.666666666666667,0.07782717892139253,0.0008778161139451765,3.7462247298796747
6.805555555555555,0.07782717892139253,0.0008778161139451765,3.7462247298796747
6.944444444444445,0.07782717892139253,0.0008778161139451765,3.7462247298796747
7.083333333333333,0.07782717892139253,0.0008778161139451765,3.7462247298796747
7.222222222222222,0.07782717892139253,0.0008778161139451765,3.7462247298796747
7.361111111111111,0.07782717892139253,0.0008778161139451765,3.7462247298796747
7.5,0.07782717892139253,0.0008778161139451765,3.7462247298796747
7.638888888888889,0.07782717892139253,0.0008778161139451765,3.7462247298796747
7.777777777777778,0.07782717892139253,0.0008778161139451765,3.7462247298796747
7.916666666666667,0.07782717892139253,0.0008778161139451765,3.7462247298796747
