time_hr,I2_uM,S2_free_uM,S2_total_uM
0.2777777777777778,0.09999262697882384,4.525003797472657e-06,0.0036861633669992852
0.5555555555555556,0.09980834610178269,4.2386802097001296e-05,0.09491591397714923
0.8333333333333334,0.09924884570103512,9.793913364376347e-05,0.36169136854187145
1.1111111111111112,0.09834698302058538,0.00015641855366533902,0.7589067570764437
1.3888888888888888,0.09719177632342006,0.00021581513975107202,1.2097500426528913
1.6666666666666667,0.09585355027578232,0.0002768541209812506,1.656185655030584
1.9444444444444444,0.09438080453473911,0.00034003151158252745,2.064350963692556
2.2222222222222223,0.09281084501425636,0.00040498191906348537,2.4186346822790017
2.5,0.09117928743079154,0.00047046115002206723,2.715060798861262
2.7777777777777777,0.0895252604995877,0.000534583757770689,2.9563060633371907
3.0555555555555554,0.08789196152253108,0.000595220502760647,3.1483979972082103
3.3333333333333335,0.08632346505684621,0.0006504483301812469,3.298664217332154
3.611111111111111,0.08485963398229614,0.0006989123515889721,3.414520731387112
3.888888888888889,0.0835313277084247,0.0007399938824004052,3.502803213114191
4.166666666666667,0.08235756675096761,0.0007737700231126961,3.569447649891984
4.444444444444445,0.08134521048277532,0.0008008335157022301,3.6193932116920857
4.722222222222222,0.08049068699129434,0.0008220691300422595,3.6566192753181648
5.0,0.07978282117398766,0.0008384592623085766,3.684253775798791
5.277777777777778,0.07920584508955121,0.0008509503259757186,3.7047096219933535
5.555555555555555,0.0787419908784111,0.0008603796798090282,3.719822103298787
5.833333333333333,0.07837341135609327,0.0008674479636019759,3.730972757279722
6.111111111111111,0.07808341878901004,0.0008727194563591679,3.739193795746794
6.388888888888889,0.07785715844490375,0.0008766366618245662,3.745252361477748
6.666666666666667,0.07768187136582771,0.0008795401302689933,3.7497165164071125
6.944444444444445,0.07754688979431194,0.0008816884889222358,3.7530058729178277
7.222222222222222,0.07747457898272803,0.0008828044852628697,3.7547101922485835
7.5,0.07747457898272803,0.0008828044852628697,3.7547101922485835
7.777777777777778,0.07747457898272803,0.0008828044852628697,3.7547101922485835
