time_s,I2_M,Th2_M,S2_M,S2_I2_M,S2_Th2_M
0.0,1.0000000000000001e-07,4.9999999999999996e-06,0.0,0.0,0.0
600.0,9.957519821635709e-08,4.796191214620575e-06,1.995226673581907e-10,4.2360961841299657e-10,2.0372634752811543e-07
1200.0,9.696677328085575e-08,3.8089242758181937e-06,8.340804340574347e-10,3.03320761050184e-09,1.1909597616220264e-06
1800.0,8.87587756462369e-08,2.2574169558255827e-06,3.0382779730396578e-09,1.1244081629277384e-08,2.7424948983474833e-06
2400.0,6.801650262383055e-08,7.499090967281736e-07,9.490082464828332e-09,3.198825513350075e-08,4.249912166714814e-06
3000.0,2.928363968135302e-08,5.334975051810146e-08,3.08223068054969e-08,7.072132857582265e-08,4.946359710644209e-06
3600.0,9.587917105689082e-09,3.513377072664244e-08,4.294067400341846e-08,9.041440809056596e-08,4.964386576560062e-06
4200.0,6.049138877005298e-09,2.9407453929337662e-08,5.108539409945517e-08,9.394983259777097e-08,4.9699789365062e-06
4800.0,5.143599723546851e-09,2.6114996566183094e-08,5.742847699987257e-08,9.485390647369144e-08,4.972946742686056e-06
5400.0,4.683092835952067e-09,2.397186359171845e-08,6.250892037826938e-08,9.531354622421191e-08,4.974890798121703e-06
6000.0,4.377919075873372e-09,2.247972036423688e-08,6.662489026629881e-08,9.561339665484246e-08,4.9762500035501455e-06
6600.0,4.159961562407857e-09,2.139630853952532e-08,6.997657801844865e-08,9.58250349438351e-08,4.977243568365485e-06
7200.0,3.998205371273681e-09,2.0584227575101487e-08,7.272210412343548e-08,9.598206585288979e-08,4.977990641891998e-06
7800.0,3.875157675135135e-09,1.9962552858975474e-08,7.49759278957881e-08,9.610150490434044e-08,4.978563452261659e-06
8400.0,3.779785860859867e-09,1.9477395163983623e-08,7.68310442100058e-08,9.619407307021274e-08,4.978715354855867e-06
9000.0,3.7047862355210347e-09,1.9094194821205567e-08,7.836130631852713e-08,9.626686251763086e-08,4.978715354855867e-06
9600.0,3.6451622817404315e-09,1.878886405642053e-08,7.9625542517373e-08,9.632472739429713e-08,4.978715354855867e-06
10200.0,3.597341666811629e-09,1.8543550296640688e-08,8.067160181058879e-08,9.637113599697104e-08,4.978715354855867e-06
10800.0,3.5587130565617113e-09,1.8345121149626466e-08,8.153831154382174e-08,9.640862331755782e-08,4.978715354855867e-06
11400.0,3.5273276761735916e-09,1.818372626838977e-08,8.225728170767406e-08,9.643908098961871e-08,4.978715354855867e-06
12000.0,3.501797822498676e-09,1.8051855386793213e-08,8.285432133467922e-08,9.646415943134261e-08,4.978715354855867e-06
12600.0,3.480793132633729e-09,1.7943699278266303e-08,8.335057536003138e-08,9.648479272197619e-08,4.978715354855867e-06
13200.0,3.4635204540899877e-09,1.7854714934939557e-08,8.376339282186361e-08,9.650175998970088e-08,4.978715354855867e-06
13800.0,3.4493107360007525e-09,1.7782057052255486e-08,8.410349884786407e-08,9.651571845540742e-08,4.978715354855867e-06
14400.0,3.4375934208767493e-09,1.77214920009453e-08,8.438922067153767e-08,9.652722858814222e-08,4.978715354855867e-06
15000.0,3.427782288753477e-09,1.7671212318522284e-08,8.462788629677563e-08,9.653223105369282e-08,4.978715354855867e-06
15600.0,3.4194175970655696e-09,1.7629461867962973e-08,8.48271026276084e-08,9.653223105369282e-08,4.978715354855867e-06
16200.0,3.4124566880811643e-09,1.7594761676944532e-08,8.499339973415811e-08,9.653223105369282e-08,4.978715354855867e-06
16800.0,3.4066673497291353e-09,1.756589393467019e-08,8.513224799626937e-08,9.653223105369282e-08,4.978715354855867e-06
17400.0,3.4018482255314686e-09,1.7541857736633075e-08,8.52482075364363e-08,9.653223105369282e-08,4.978715354855867e-06
18000.0,3.397833569930117e-09,1.752182948631262e-08,8.53450752474513e-08,9.653223105369282e-08,4.978715354855867e-06
