param_value,replicate_id,I2_center_final_nM,S2_free_center_final_nM,S2_total_center_final_nM,half_time_center_hr,n_samples,wall_time_s,n_cells,n_cells_sender_node,n_cells_receiver_node,mesh_file
3e-05,0,47.73223064752505,6.676058080121492,441.7198262372401,1.4980709149729805,481,622.1508630210301,11024,398,398,conformal_ccd=300.0_nd=75.0_fine=5.00_coarse=100.0_gr=1.50_cpl=3_W=5000_H=5000.msh
6e-05,0,52.17264661984506,5.552235378395012,432.8585561115753,1.4502677637802999,481,615.8093643640168,11024,398,398,conformal_ccd=300.0_nd=75.0_fine=5.00_coarse=100.0_gr=1.50_cpl=3_W=5000_H=5000.msh
7.5e-05,0,54.04733988740059,5.137682243554491,429.0090463557136,1.432320748371979,481,614.7804910520208,11024,398,398,conformal_ccd=300.0_nd=75.0_fine=5.00_coarse=100.0_gr=1.50_cpl=3_W=5000_H=5000.msh
9e-05,0,55.73318988703929,4.790945138026934,425.4760694581077,1.4174952312216182,481,612.8240079039824,11024,398,398,conformal_ccd=300.0_nd=75.0_fine=5.00_coarse=100.0_gr=1.50_cpl=3_W=5000_H=5000.msh
0.00012,0,58.6439546435542,4.243669882862486,419.1830313458103,1.3952541210944183,481,609.3536677929806,11024,398,398,conformal_ccd=300.0_nd=75.0_fine=5.00_coarse=100.0_gr=1.50_cpl=3_W=5000_H=5000.msh
